signal_to_noise2	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21
1.8664752333094	0.10618582519409	0.132231404958678	0.164788379664413	0.197345354370148	0.229902329075883	0.262459303781618	0.295016278487353	0.327573253193088	0.360130227898823	0.392687202604558	0.425244177310293	0.457801152016028	0.490358126721763	0.522915101427498	0.555472076133233	0.588029050838968	0.620586025544703	0.653143000250438	0.685699974956173	0.718256949661908	0.744302529426496
2.01005025125628	0.101597901264011	0.12830908657286	0.16169806820892	0.19508704984498	0.22847603148104	0.2618650131171	0.29525399475316	0.32864297638922	0.36203195802528	0.39542093966134	0.4288099212974	0.462198902933461	0.495587884569521	0.528976866205581	0.562365847841641	0.595754829477701	0.629143811113761	0.662532792749821	0.695921774385881	0.729310756021941	0.756021941330789
2.15362526920316	0.0974277259276121	0.12474391076713	0.158889141816526	0.193034372865923	0.22717960391532	0.261324834964717	0.295470066014113	0.32961529706351	0.363760528112907	0.397905759162304	0.4320509902117	0.466196221261097	0.500341452310494	0.534486683359891	0.568631914409288	0.602777145458684	0.636922376508081	0.671067607557478	0.705212838606875	0.739358069656271	0.766674254495789
2.29720028715004	0.0936207271935554	0.121489222730242	0.1563248421511	0.191160461571957	0.225996080992815	0.260831700413673	0.295667319834531	0.330502939255389	0.365338558676247	0.400174178097104	0.435009797517962	0.46984541693882	0.504681036359678	0.539516655780536	0.574352275201394	0.609187894622251	0.644023514043109	0.678859133463967	0.713694752884825	0.748530372305683	0.776398867842369
2.44077530509691	0.0901314416857918	0.118506154809097	0.153974546213228	0.189442937617359	0.22491132902149	0.260379720425621	0.295848111829752	0.331316503233883	0.366784894638014	0.402253286042145	0.437721677446276	0.473190068850407	0.508658460254538	0.544126851658669	0.5795952430628	0.615063634466931	0.650532025871062	0.686000417275193	0.721468808679324	0.756937200083455	0.78531191320676
2.58435032304379	0.0869216903665131	0.115762066893651	0.151812537552574	0.187863008211496	0.223913478870419	0.259963949529341	0.296014420188264	0.332064890847186	0.368115361506109	0.404165832165031	0.440216302823954	0.476266773482876	0.512317244141799	0.548367714800721	0.584418185459643	0.620468656118566	0.656519126777488	0.692569597436411	0.728620068095334	0.764670538754256	0.793510915281394
2.72792534099067	0.0839591758135952	0.113229347198151	0.149817061428847	0.186404775659542	0.222992489890237	0.259580204120932	0.296167918351627	0.332755632582322	0.369343346813018	0.405931061043713	0.442518775274408	0.479106489505103	0.515694203735798	0.552281917966494	0.588869632197189	0.625457346427884	0.662045060658579	0.698632774889274	0.735220489119969	0.771808203350664	0.80107837473522
2.87150035893755	0.0812163916187651	0.110884479881328	0.147969590209531	0.185054700537734	0.222139810865937	0.259224921194141	0.296310031522344	0.333395141850547	0.37048025217875	0.407565362506954	0.444650472835157	0.48173558316336	0.518820693491563	0.555905803819766	0.59299091414797	0.630076024476173	0.667161134804376	0.704246245132579	0.741331355460783	0.778416465788986	0.808084554051548
3.01507537688442	0.0786697657786519	0.108707312712319	0.146254246379403	0.183801180046487	0.221348113713571	0.258895047380654	0.296441981047738	0.333988914714822	0.371535848381906	0.40908278204899	0.446629715716074	0.484176649383158	0.521723583050241	0.559270516717325	0.596817450384409	0.634364384051493	0.671911317718577	0.709458251385661	0.747005185052745	0.784552118719828	0.814589665653495
3.1586503948313	0.0762989815294321	0.106680476437079	0.144657345071638	0.182634213706197	0.220611082340756	0.258587950975315	0.296564819609874	0.334541688244433	0.372518556878992	0.410495425513551	0.44847229414811	0.486449162782669	0.524426031417228	0.562402900051787	0.600379768686346	0.638356637320905	0.676333505955463	0.714310374590022	0.752287243224581	0.79026411185914	0.820645606766787
3.30222541277818	0.0740864341732021	0.104788920407142	0.143167028199566	0.181545135991991	0.219923243784415	0.25830135157684	0.296679459369264	0.335057567161689	0.373435674954113	0.411813782746538	0.450191890538962	0.488569998331387	0.526948106123811	0.565326213916236	0.60370432170866	0.642082429501085	0.680460537293509	0.718838645085934	0.757216752878358	0.795594860670783	0.826297346904722
3.44580043072505	0.0720167931535605	0.103019538188277	0.141772969481673	0.180526400775069	0.219279832068464	0.25803326336186	0.296786694655256	0.335540125948652	0.374293557242048	0.413046988535443	0.451800419828839	0.490553851122235	0.529307282415631	0.568060713709026	0.606814145002422	0.645567576295818	0.684321007589214	0.723074438882609	0.761827870176005	0.800581301469401	0.831584046504118
3.58937544867193	0.0700766463319255	0.101360863444392	0.140466134834976	0.179571406225559	0.218676677616143	0.257781949006726	0.29688722039731	0.335992491787893	0.375097763178477	0.41420303456906	0.453308305959643	0.492413577350227	0.53151884874081	0.570624120131394	0.609729391521977	0.648834662912561	0.687939934303144	0.727045205693728	0.766150477084311	0.805255748474894	0.836539965587361
3.73295046661881	0.0682542090095556	0.0998028211739724	0.139238586379493	0.178674351585014	0.218110116790535	0.257545881996056	0.296981647201577	0.336417412407099	0.37585317761262	0.41528894281814	0.454724708023662	0.494160473229182	0.533596238434703	0.573032003640225	0.612467768845746	0.651903534051267	0.691339299256787	0.730775064462309	0.77021082966783	0.80964659487335	0.841195207037767
3.87652548456569	0.0665390843515384	0.0983365228912116	0.138083321065803	0.177830119240395	0.217576917414986	0.257323715589578	0.297070513764169	0.336817311938761	0.376564110113352	0.416310908287944	0.456057706462535	0.495804504637126	0.535551302811718	0.57529810098631	0.615044899160901	0.654791697335492	0.694538495510084	0.734285293684675	0.774032091859267	0.813778890033858	0.845576328573531
4.02010050251256	0.0649220649220649	0.096954096954097	0.136994136994137	0.177034177034177	0.217074217074217	0.257114257114257	0.297154297154297	0.337194337194337	0.377234377234377	0.417274417274417	0.457314457314457	0.497354497354497	0.537394537394537	0.577434577434577	0.617474617474618	0.657514657514658	0.697554697554698	0.737594737594738	0.777634777634778	0.817674817674818	0.84970684970685
4.16367552045944	0.063394967329348	0.0956485471986654	0.135965522035312	0.176282496871959	0.216599471708606	0.256916446545252	0.297233421381899	0.337550396218546	0.377867371055193	0.418184345891839	0.458501320728486	0.498818295565133	0.53913527040178	0.579452245238426	0.619769220075073	0.66008619491172	0.700403169748366	0.740720144585013	0.78103711942166	0.821354094258307	0.853607674127624
4.30725053840632	0.0619504937102665	0.0944136345191398	0.134992560530231	0.175571486541323	0.216150412552415	0.256729338563506	0.297308264574598	0.337887190585689	0.378466116596781	0.419045042607872	0.459623968618964	0.500202894630056	0.540781820641147	0.581360746652239	0.62193967266333	0.662518598674422	0.703097524685513	0.743676450696605	0.784255376707697	0.824834302718788	0.857297443527661
4.45082555635319	0.0605821151060187	0.0932437771631767	0.134070854734624	0.174897932306071	0.215725009877519	0.256552087448966	0.297379165020414	0.338206242591861	0.379033320163308	0.419860397734756	0.460687475306203	0.501514552877651	0.542341630449098	0.583168708020545	0.623995785591993	0.66482286316344	0.705649940734887	0.746477018306335	0.787304095877782	0.82813117344923	0.860792835506387
4.59440057430007	0.0592839727960991	0.0921339663800847	0.133196458360067	0.174258950340049	0.215321442320031	0.256383934300013	0.297446426279995	0.338508918259977	0.379571410239959	0.420633902219941	0.461696394199923	0.502758886179905	0.543821378159887	0.584883870139869	0.625946362119851	0.667008854099833	0.708071346079815	0.749133838059797	0.790196330039779	0.831258822019761	0.864108815603747
4.73797559224695	0.0580507944451395	0.0910796947328913	0.132365820092581	0.173651945452271	0.214938070811961	0.25622419617165	0.29751032153134	0.33879644689103	0.380082572250719	0.421368697610409	0.462654822970099	0.503940948329789	0.545227073689478	0.586513199049168	0.627799324408858	0.669085449768548	0.710371575128237	0.751657700487927	0.792943825847617	0.834229951207306	0.867258851495058
4.88155061019383	0.0568778225314293	0.0900768949102893	0.131575735383864	0.173074575857439	0.214573416331014	0.256072256804589	0.297571097278164	0.339069937751739	0.380568778225314	0.422067618698889	0.463566459172464	0.505065299646039	0.546564140119614	0.588062980593189	0.629561821066764	0.671060661540339	0.712559502013914	0.754058342487489	0.795557182961064	0.837056023434639	0.870255095813499
5.0251256281407	0.0557607530084594	0.0891218872870249	0.130823305135232	0.172524722983439	0.214226140831645	0.255927558679852	0.297628976528059	0.339330394376266	0.381031812224473	0.42273323007268	0.464434647920886	0.506136065769093	0.5478374836173	0.589538901465507	0.631240319313714	0.672941737161921	0.714643155010128	0.756344572858334	0.798045990706541	0.839747408554748	0.873108542833314
5.16870064608758	0.0546956825322937	0.0882113348074014	0.130105900151286	0.17200046549517	0.213895030839055	0.25578959618294	0.297684161526824	0.339578726870709	0.381473292214593	0.423367857558478	0.465262422902362	0.507156988246247	0.549051553590132	0.590946118934016	0.632840684277901	0.674735249621785	0.71662981496567	0.758524380309554	0.800418945653439	0.842313510997323	0.875829163272431
5.31227566403446	0.053679062890936	0.0873422040259298	0.129421130444672	0.171500056863414	0.213578983282156	0.255657909700898	0.297736836119641	0.339815762538383	0.381894688957125	0.423973615375867	0.466052541794609	0.508131468213352	0.550210394632094	0.592289321050836	0.634368247469578	0.67644717388832	0.718526100307062	0.760605026725805	0.802683953144547	0.844762879563289	0.878426020698283
5.45585068198134	0.0527076615145113	0.0865117313466029	0.128766818636718	0.171021905926832	0.213276993216947	0.255532080507061	0.297787167797176	0.34004225508729	0.382297342377405	0.424552429667519	0.466807516957634	0.509062604247748	0.551317691537863	0.593572778827977	0.635827866118092	0.678082953408207	0.720338040698321	0.762593127988436	0.80484821527855	0.847103302568665	0.880907372400756
5.59942569992821	0.0517785271402154	0.0857173936690961	0.128140976830197	0.170564559991298	0.212988143152399	0.255411726313499	0.2978353094746	0.340258892635701	0.382682475796802	0.425106058957903	0.467529642119004	0.509953225280104	0.552376808441205	0.594800391602306	0.637223974763407	0.679647557924508	0.722071141085609	0.76449472424671	0.80691830740781	0.849341890568911	0.883280757097792
5.74300071787509	0.0508889598637283	0.0849568827850527	0.127541786436708	0.170126690088364	0.212711593740019	0.255296497391675	0.29788140104333	0.340466304694986	0.383051208346641	0.425636111998297	0.468221015649952	0.510805919301608	0.553390822953263	0.595975726604919	0.638560630256574	0.68114553390823	0.723730437559885	0.766315341211541	0.808900244863196	0.851485148514851	0.885553071436176
5.88657573582197	0.0500364849369332	0.0842280829771709	0.126967580527468	0.169707078077765	0.212446575628062	0.255186073178359	0.297925570728656	0.340665068278953	0.383404565829251	0.426144063379548	0.468883560929845	0.511623058480142	0.554362556030439	0.597102053580736	0.639841551131033	0.68258104868133	0.725320546231627	0.768060043781924	0.810799541332222	0.853539038882518	0.887730636922756
6.03015075376884	0.0492188297763709	0.0835290513632187	0.126416828346778	0.169304605330338	0.212192382313898	0.255080159297457	0.297967936281017	0.340855713264577	0.383743490248137	0.426631267231696	0.469519044215256	0.512406821198816	0.555294598182375	0.598182375165935	0.641070152149495	0.683957929133054	0.726845706116614	0.769733483100174	0.812621260083733	0.855509037067293	0.889819258654141
6.17372577171572	0.0484339037326128	0.0828580006004203	0.12588812168518	0.168918242769939	0.211948363854698	0.254978484939458	0.298008606024217	0.341038727108976	0.384068848193736	0.427098969278495	0.470129090363254	0.513159211448014	0.556189332532773	0.599219453617532	0.642249574702292	0.685279695787051	0.72830981687181	0.77133993795657	0.814370059041329	0.857400180126088	0.891824276993896
6.3173007896626	0.0476797802413421	0.0822132836260179	0.125380162856863	0.168547042087707	0.211713921318552	0.254880800549397	0.298047679780241	0.341214559011086	0.384381438241931	0.427548317472775	0.47071519670362	0.513882075934465	0.55704895516531	0.600215834396154	0.643382713626999	0.686549592857844	0.729716472088688	0.772883351319533	0.816050230550378	0.859217109781222	0.893750613165898
6.46087580760948	0.0469546810353122	0.0815933801597229	0.124891754065236	0.16819012797075	0.211488501876263	0.254786875781776	0.29808524968729	0.341383623592803	0.384681997498316	0.42798037140383	0.471278745309343	0.514577119214856	0.55787549312037	0.601173867025883	0.644472240931396	0.68777061483691	0.731068988742423	0.774367362647936	0.81766573655345	0.860964110458963	0.895602809583373
6.60445082555635	0.0462569621448126	0.0809968847352025	0.12442178797319	0.167846691211177	0.211271594449165	0.254696497687152	0.298121400925139	0.341546304163127	0.384971207401114	0.428396110639101	0.471821013877089	0.515245917115076	0.558670820353063	0.602095723591051	0.645520626829038	0.688945530067026	0.732370433305013	0.775795336543	0.819220239780988	0.862645143018975	0.897385065609365
6.74802584350323	0.0455851014546465	0.0804224960622626	0.123969239321783	0.167515982581303	0.211062725840823	0.254609469100343	0.298156212359863	0.341702955619383	0.385249698878903	0.428796442138423	0.472343185397943	0.515889928657463	0.559436671916983	0.602983415176503	0.646530158436023	0.690076901695544	0.733623644955063	0.777170388214584	0.820717131474104	0.864263874733624	0.89910126934124
6.89160086145011	0.0449376876193942	0.0798690075502593	0.123533157463841	0.167197307377422	0.210861457291003	0.254525607204585	0.298189757118166	0.341853907031748	0.385518056945329	0.42918220685891	0.472846356772492	0.516510506686073	0.560174656599654	0.603838806513236	0.647502956426817	0.691167106340398	0.73483125625398	0.778495406167561	0.822159556081143	0.865823705994724	0.900755025925589
7.03517587939699	0.0443134101670687	0.079335298847494	0.123112659698026	0.166890020548557	0.210667381399089	0.25444474224962	0.298222103100152	0.341999463950684	0.385776824801215	0.429554185651747	0.473331546502278	0.51710890735281	0.560886268203341	0.604663629053873	0.648440989904405	0.692218350754936	0.735995711605468	0.779773072455999	0.823550433306531	0.867327794157063	0.902349682837488
7.17875089734386	0.043711050645133	0.0788203282717458	0.122706925305012	0.166593522338278	0.210480119371544	0.25436671640481	0.298253313438076	0.342139910471342	0.386026507504608	0.429913104537874	0.47379970157114	0.517686298604406	0.561572895637672	0.605459492670938	0.649346089704204	0.693232686737471	0.737119283770736	0.781005880804002	0.824892477837269	0.868779074870535	0.903888352497147
7.32232591529074	0.0431294746829984	0.0783231260243251	0.122315190200983	0.166307254377642	0.2102993185543	0.254291382730958	0.298283446907617	0.342275511084275	0.386267575260933	0.430259639437592	0.47425170361425	0.518243767790908	0.562235831967567	0.606227896144225	0.650219960320883	0.694212024497542	0.7382040886742	0.782196152850858	0.826188217027517	0.870180281204175	0.905373932545502
7.46590093323762	0.0425676248622064	0.0778427880946325	0.121936742135165	0.166030696175697	0.21012465021623	0.254218604256762	0.298312558297295	0.342406512337828	0.38650046637836	0.430594420418893	0.474688374459425	0.518782328499958	0.56287628254049	0.606970236581023	0.651064190621555	0.695158144662088	0.73925209870262	0.783346052743153	0.827440006783685	0.871533960824218	0.906809124056644
7.60947595118449	0.0420245143000084	0.0773784707746186	0.121570916367881	0.165763361961144	0.209955807554407	0.254148253147669	0.298340698740932	0.342533144334195	0.386725589927458	0.43091803552072	0.475110481113983	0.519302926707246	0.563495372300509	0.607687817893771	0.651880263487034	0.696072709080297	0.74026515467356	0.784457600266822	0.828650045860085	0.872842491453348	0.908196447927958
7.75305096913137	0.0414992208644304	0.0769293857131141	0.121217091773969	0.165504797834823	0.209792503895678	0.254080209956532	0.298367916017387	0.342655622078242	0.386943328139096	0.431231034199951	0.475518740260805	0.51980644632166	0.564094152382515	0.608381858443369	0.652669564504224	0.696957270565078	0.741244976625933	0.785532682686788	0.829820388747642	0.874108094808497	0.90953825965718
7.89662598707825	0.0409908819494876	0.0764947954490438	0.120874687323489	0.165254579197934	0.20963447107238	0.254014362946825	0.29839425482127	0.342774146695715	0.387154038570161	0.431533930444606	0.475913822319051	0.520293714193496	0.564673606067942	0.609053497942387	0.653433389816832	0.697813281691277	0.742193173565723	0.786573065440168	0.830952957314613	0.875332849189058	0.910836762688614
8.04020100502512	0.0404986897482729	0.0760740093702851	0.1205431588978	0.165012308425316	0.209481457952831	0.253950607480346	0.298419757007862	0.342888906535377	0.387358056062892	0.431827205590407	0.476296355117923	0.520765504645438	0.565234654172953	0.609703803700469	0.654172953227984	0.698642102755499	0.743111252283014	0.78758040181053	0.832049551338045	0.87651870086556	0.912094020487572
8.183776022972	0.0400218869694364	0.0756663800515908	0.120221996404284	0.164777612756976	0.209333229109669	0.253888845462362	0.298444461815055	0.343000078167748	0.387555694520441	0.432111310873134	0.476666927225827	0.52122254357852	0.565778159931212	0.610333776283905	0.654889392636598	0.699445008989291	0.744000625341984	0.788556241694677	0.83311185804737	0.877667474400063	0.913311967482217
8.32735104091888	0.0395597629492804	0.075271299930732	0.119910721157546	0.164550142384361	0.209189563611175	0.25382898483799	0.298468406064804	0.343107827291619	0.387747248518433	0.432386669745248	0.477026090972062	0.521665512198876	0.566304933425691	0.610944354652505	0.65558377587932	0.700223197106134	0.744862618332949	0.789502039559763	0.834141460786577	0.878780882013392	0.914492418994843
8.47092605886576	0.0391116501174866	0.0748881982869704	0.119608883498825	0.16432956871068	0.209050253922535	0.253770939134389	0.298491624346244	0.343212309558099	0.387932994769954	0.432653679981809	0.477374365193663	0.522095050405518	0.566815735617373	0.611536420829228	0.656257106041082	0.700977791252937	0.745698476464792	0.790419161676647	0.835139846888502	0.879860532100356	0.91563708026984
8.61450107681264	0.0386769207795117	0.0745165384902561	0.119316060628687	0.164115582767117	0.208915104905548	0.253714627043978	0.298514149182409	0.343313671320839	0.38811319345927	0.4329127155977	0.477712237736131	0.522511759874561	0.567311282012992	0.612110804151423	0.656910326289853	0.701709848428284	0.746509370566714	0.791308892705144	0.836108414843575	0.880907936982006	0.91674755469275
8.75807609475951	0.0382549841830354	0.0741558154932686	0.11903185463106	0.163907893768852	0.208783932906643	0.253659972044435	0.298536011182226	0.343412050320018	0.388288089457809	0.433164128595601	0.478040167733392	0.522916206871184	0.567792246008975	0.612668285146767	0.657544324284558	0.70242036342235	0.747296402560141	0.792172441697933	0.837048480835724	0.881924519973516	0.917825351283749
8.90165111270639	0.0378452838396288	0.0738055535416516	0.11875589066918	0.163706227796708	0.208656564924237	0.253606902051765	0.298557239179294	0.343507576306822	0.388457913434351	0.433408250561879	0.478358587689408	0.523308924816936	0.568259261944465	0.613209599071993	0.658159936199522	0.70311027332705	0.748060610454578	0.793010947582107	0.837961284709635	0.882911621837164	0.918871891539187
9.04522613065327	0.0374472950761095	0.0734653040806118	0.11848781533624	0.163510326591867	0.208532837847495	0.253555349103123	0.298577860358751	0.343600371614379	0.388622882870007	0.433645394125634	0.478667905381262	0.52369041663689	0.568712927892518	0.613735439148146	0.658757950403773	0.703780461659401	0.748802972915029	0.793825484170657	0.838847995426285	0.883870506681912	0.919888515686415
9.18880114860014	0.0370605227929261	0.073134643838512	0.118227295145494	0.163319946452477	0.208412597759459	0.253505249066441	0.298597900373424	0.343690551680406	0.388783202987388	0.43387585429437	0.478968505601353	0.524061156908335	0.569153808215317	0.6142464595223	0.659339110829282	0.704431762136264	0.749524413443247	0.794617064750229	0.839709716057211	0.884802367364194	0.92087648840978
9.33237616654702	0.0366844994094351	0.0728131730702425	0.117974015146252	0.163134857222261	0.20829569929827	0.253456541374279	0.298617383450288	0.343778225526298	0.388939067602307	0.434099909678316	0.479260751754325	0.524421593830334	0.569582435906343	0.614743277982353	0.659904120058362	0.705064962134371	0.75022580421038	0.795386646286389	0.840547488362399	0.885708330438408	0.921837004099215
9.4759511844939	0.0363187829781402	0.0725005139450422	0.11772767765367	0.162954841362297	0.208182005070924	0.253409168779552	0.298636332488179	0.343863496196807	0.389090659905434	0.434317823614062	0.479544987322689	0.524772151031316	0.569999314739944	0.615226478448571	0.660453642157199	0.705680805865826	0.750907969574453	0.796135133283081	0.841362296991709	0.886589460700336	0.922771191667238
9.61952620244078	0.0359629554519029	0.0721963090650984	0.117488001081593	0.162779693098087	0.208071385114581	0.253363077131076	0.29865476914757	0.343946461164064	0.389238153180559	0.434529845197053	0.479821537213547	0.525113229230041	0.570404921246536	0.61569661326303	0.660988305279524	0.706279997296019	0.751571689312513	0.796863381329007	0.842155073345501	0.887446765361996	0.923680118975191
9.76310122038765	0.0356166210898419	0.0719002201027146	0.117254718868806	0.162609217634896	0.207963716400987	0.253318215167078	0.298672713933169	0.34402721269926	0.389381711465351	0.434736210231441	0.480090708997532	0.525445207763623	0.570799706529714	0.616154205295805	0.661508704061896	0.706863202827987	0.752217701594077	0.797572200360168	0.842926699126259	0.88828119789235	0.924564796905222
9.90667623833453	0.0352794049891397	0.0716119265451195	0.117027578490094	0.162443230435069	0.207858882380043	0.253274534325018	0.298690186269993	0.344105838214967	0.389521490159942	0.434937142104917	0.480352794049891	0.525768445994866	0.571184097939841	0.616599749884815	0.66201540182979	0.707431053774765	0.752846705719739	0.798262357664714	0.843678009609689	0.889093661554663	0.925426183110643
10.0502512562814	0.0349509517313064	0.0713311245371273	0.116806340544403	0.162281556551679	0.207756772558955	0.253231988566231	0.298707204573507	0.344182420580784	0.38965763658806	0.435132852595336	0.480608068602612	0.526083284609888	0.571558500617164	0.61703371662444	0.662508932631716	0.707984148638992	0.753459364646268	0.798934580653544	0.84440979666082	0.889885012668096	0.926265185473917
10.1938262742283	0.0346309241326236	0.0710575258128648	0.116590777913166	0.162124030013468	0.207657282113769	0.25319053421407	0.298723786314372	0.344257038414673	0.389790290514975	0.435323542615276	0.480856794715578	0.526390046815879	0.57192329891618	0.617456551016482	0.662989803116783	0.708523055217085	0.754056307317386	0.799589559417688	0.845122811517989	0.89065606361829	0.927082665298531
10.3374012921752	0.0343190020895333	0.0707908567086684	0.116380674982587	0.161970493256506	0.207560311530425	0.253150129804344	0.298739948078263	0.344329766352181	0.3899195846261	0.435509402900019	0.481099221173938	0.526689039447857	0.572278857721776	0.617868675995694	0.663458494269613	0.709048312543532	0.754638130817451	0.80022794909137	0.845817767365289	0.891407585639207	0.927879440258342
10.480976310122	0.0340148815106609	0.0705308572500469	0.116175826924279	0.161820796598512	0.207465766272744	0.253110735946977	0.298755705621209	0.344400675295442	0.390045644969674	0.435690614643907	0.481335584318139	0.526980553992372	0.572625523666604	0.618270493340837	0.663915463015069	0.709560432689302	0.755205402363534	0.800850372037767	0.846495341711999	0.892140311386232	0.928656287125617
10.6245513280689	0.0337182733279812	0.0702772803063052	0.11597603902921	0.161674797752115	0.20737355647502	0.253072315197925	0.29877107392083	0.344469832643735	0.39016859136664	0.435867350089545	0.48156610881245	0.527264867535355	0.57296362625826	0.618662384981165	0.66436114370407	0.710059902426975	0.75575866114988	0.801457419872785	0.84715617859569	0.892854937318594	0.929413944296918
10.7681263460158	0.0334289025803697	0.0700298908070518	0.115781126090405	0.161532361373757	0.20728359665711	0.253034831940462	0.298786067223815	0.344537302507168	0.39028853779052	0.436039773073873	0.481791008357226	0.527542243640578	0.573293478923931	0.619044714207284	0.664795949490636	0.710547184773989	0.756298420057342	0.802049655340694	0.847800890624047	0.8935521259074	0.930153114134082
10.9117013639627	0.0331465075634304	0.069788465015368	0.11559091183029	0.161393358645212	0.207195805460134	0.252998252275056	0.298800699089978	0.3446031459049	0.390405592719822	0.436208039534744	0.482010486349666	0.527812933164587	0.57361537997951	0.619417826794432	0.665220273609353	0.711022720424276	0.756825167239197	0.802627614054119	0.848430060869041	0.894232507683963	0.930874465135901
11.0552763819095	0.0328708390400762	0.0695527898529149	0.115405228368963	0.161257666885012	0.20711010540106	0.252962543917108	0.298814982433157	0.344667420949205	0.390519859465253	0.436372297981302	0.48222473649735	0.528077175013398	0.573929613529447	0.619782052045495	0.665634490561543	0.711486929077592	0.75733936759364	0.803191806109689	0.849044244625737	0.894896683141785	0.931578633954624
