WID-BC-index	immune cell proportion	type
-0.548388539745248	0.645879892668287	Control
-0.287615696745222	0.739267412421649	BRCA1
-1.23820457830328	0.407153295578748	Control
-1.31309225495945	0.625620159085639	Control
-1.14406886632898	0.0495056084314351	BRCA1
-1.20102217307547	0.0682949737567776	Control
-0.98532848214326	0.191912908251727	Control
-0.613685621097749	0.226247902165281	BRCA1
-1.41643108504149	0.103567949593629	Control
-1.00421366202802	0.0995802600576692	Control
-1.28844603847375	0.545134945175069	Control
-0.734433109771078	0.249366807834738	Control
-0.556794824178031	0.504151370872334	BRCA1
-1.64641319470065	0.482470535964923	Control
-1.54621449903063	0.443826307834535	Control
-0.954221085520387	0.291902764770028	Control
-0.644875881997671	0.0573307801339887	BRCA1
-1.49641396885528	0.049484071659021	Control
-1.18595463057247	0.172633264051033	Control
-1.40103899849572	0.599425917879854	Control
-1.66373471197474	0.256644916497723	BRCA1
-0.266474181735761	0.192588471662163	Control
-0.910649453550477	0.347106061577891	BRCA1
-1.72614099120386	0.314143220877116	Control
-1.62286114673926	0.110132205291768	Control
-1.11549681690286	0.299176000078208	BRCA1
-1.62304441301719	0.225969658906924	Control
-1.54266919976875	0.239121026262498	BRCA1
-1.39485514717529	0.437187296554027	Control
-1.89379726650813	0.487691608549388	Control
-1.74900824971834	0.296453330649071	Control
-0.68799832108769	0.159692799364499	BRCA1
-1.29048531301263	0.51873368536698	Control
-0.744943135856143	0.797815339532562	Control
0.0392798962651768	0.619906977088142	Control
-1.52242036274611	0.253932996974481	Control
-1.84578185108992	0.504669035087302	Control
-1.3004532241196	0.04720927114666	Control
-1.59736388233162	0.305798749764709	Control
-0.851888282183537	0.198459401874443	BRCA1
-1.17632630450551	0.420534242472801	Control
-1.31123211963226	0.617715511330536	Control
-1.72504712426014	0.38729171761928	Control
-1.13857294422171	0.0456563970870917	BRCA1
-0.824708455739533	0.632255621772284	Control
-0.960761892783085	0.607560101648331	BRCA1
-0.847356562476912	0.282259040077736	Control
-1.96063860339395	0.426500342940639	Control
-2.08856224842019	0.0310112975483938	Control
-1.85136741756022	0.126003148320258	Control
-0.913285442769253	0.0824692126129422	Control
-1.13897292341069	0.316054191870897	BRCA1
-1.57633614901024	0.575767159069342	Control
-0.358586889135693	0.723598290321233	Control
-1.3181409713413	0.473610275761784	BRCA1
-1.65259682382576	0.415422422828183	BRCA1
-1.25479988283394	0.544766493130044	Control
-1.04671763317229	0.137944696193868	Control
-1.60837557420528	0.0326242167796753	Control
-0.518751039896344	0.834992188280358	Control
-0.830183762195623	0.380025850306748	BRCA1
-1.10740801367111	0.174054251913489	Control
-1.51374447920413	0.37622243555198	Control
-1.21413149825872	0.50008214163198	Control
-0.961455106412019	0.471195408123885	Control
-1.37201275053452	0.0157684557968793	Control
-0.946191393594487	0.185441171007508	Control
-0.490436375344275	0.408516629407261	BRCA1
-1.45981148274173	0.203335477436562	BRCA1
-0.961109360443	0.523908008141599	BRCA1
-1.31709658855304	0.557109472465455	Control
