WID-BC-index	immune cell proportion	type
-0.103011316655664	0.100026103471939	Control
-0.763125963262564	0.716534279590516	Control
-0.317169477442081	0.803657629499332	Control
-0.987153031767473	0.729853506943295	Control
-1.09360381265964	0.468238735260176	Control
0.532428674699828	0	Control
-0.106102420287484	0.626526927514239	Control
0.423543954048226	0.599774177578656	Control
-0.955273918940286	0.852307368297376	Control
0.0797733059603828	0.779400369558288	BRCA1
-1.05790122308627	0.314322259330501	Control
-0.259340734379109	0.779927642825277	Control
0.517581495411661	0.895409580825839	BRCA1
0.00436310378288318	0.921637417761828	Control
0.734093389107823	0.15294374597172	Control
0.139641953499071	0	Control
-1.06446345540745	0	Control
-0.0555062630515842	0.817217369519719	Control
-0.148611619868502	0.330040008424823	Control
-0.99508191707507	0.553257877745302	Control
-1.40438834261058	0.42666606402093	Control
