mode0	mode1	rho
0.0802348336594912	0.837573385518591	3.87
0.0704500978473581	0.843444227005871	4.21
0.0724070450097847	0.868884540117417	5.21
0.0724070450097847	0.86692759295499	5.11
0.0704500978473581	0.86692759295499	5.16
0.076320939334638	0.86692759295499	5.02
0.0645792563600783	0.870841487279843	5.5
0.0626223091976517	0.851272015655577	4.64
0.0626223091976517	0.863013698630137	5.15
0.0724070450097847	0.868884540117417	5.21
0.076320939334638	0.86692759295499	5.02
0.0841487279843444	0.85518590998043	4.39
0.0802348336594912	0.87279843444227	5.21
0.0743639921722113	0.831702544031311	3.78
0.050880626223092	0.816046966731898	3.66
0.0528375733855186	0.841487279843444	4.44
0.060665362035225	0.847358121330724	4.52
0.0626223091976517	0.85518590998043	4.8
0.0626223091976517	0.859099804305284	4.97
0.0684931506849315	0.86105675146771	4.93
0.060665362035225	0.863013698630137	5.2
0.0567514677103718	0.868884540117417	5.6
0.0626223091976517	0.868884540117417	5.45
0.0724070450097847	0.87866927592955	5.72
0.0802348336594912	0.87866927592955	5.51
0.0743639921722113	0.876712328767123	5.56
0.0528375733855186	0.857142857142857	5.1
0.0587084148727984	0.857142857142857	4.97
0.0547945205479452	0.859099804305284	5.15
0.0626223091976517	0.85518590998043	4.8
0.0645792563600783	0.864970645792564	5.2
0.0724070450097847	0.874755381604697	5.51
0.0724070450097847	0.863013698630137	4.93
0.0684931506849315	0.863013698630137	5.02
0.0724070450097847	0.845401174168297	4.24
0.0743639921722113	0.845401174168297	4.21
0.0782778864970646	0.870841487279843	5.16
0.0939334637964775	0.87866927592955	5.17
0.0802348336594912	0.86105675146771	4.69
0.0704500978473581	0.859099804305284	4.8
0.0724070450097847	0.857142857142857	4.68
0.086105675146771	0.870841487279843	4.99
0.060665362035225	0.870841487279843	5.6
0.0626223091976517	0.86105675146771	5.06
0.0626223091976517	0.85518590998043	4.8
0.0684931506849315	0.859099804305284	4.85
0.0743639921722113	0.868884540117417	5.16
0.0547945205479452	0.851272015655577	4.8
0.0587084148727984	0.853228962818004	4.8
0.0724070450097847	0.868884540117417	5.21
0.0724070450097847	0.86692759295499	5.11
0.0528375733855186	0.870841487279843	5.82
0.0528375733855186	0.864970645792564	5.49
0.0626223091976517	0.864970645792564	5.25
0.0567514677103718	0.870841487279843	5.71
0.0587084148727984	0.839530332681018	4.27
0.0704500978473581	0.85518590998043	4.64
0.0704500978473581	0.87866927592955	5.78
0.060665362035225	0.86105675146771	5.11
0.060665362035225	0.85518590998043	4.84
0.0587084148727984	0.857142857142857	4.97
0.0587084148727984	0.85518590998043	4.88
0.0802348336594912	0.87279843444227	5.21
0.0528375733855186	0.825831702544031	3.91
0.0567514677103718	0.841487279843444	4.37
0.060665362035225	0.851272015655577	4.68
0.0645792563600783	0.853228962818004	4.68
0.0724070450097847	0.851272015655577	4.45
0.0567514677103718	0.847358121330724	4.6
0.0645792563600783	0.868884540117417	5.4
0.0665362035225049	0.857142857142857	4.8
0.0724070450097847	0.874755381604697	5.51
0.086105675146771	0.874755381604697	5.17
0.0880626223091976	0.886497064579256	5.73
0.060665362035225	0.874755381604697	5.83
0.0645792563600783	0.868884540117417	5.4
0.0626223091976517	0.864970645792564	5.25
0.0724070450097847	0.86692759295499	5.11
0.0684931506849315	0.87279843444227	5.5
0.0684931506849315	0.87279843444227	5.5
0.0821917808219178	0.88454011741683	5.79
0.060665362035225	0.716242661448141	1.88
0.060665362035225	0.761252446183953	2.45
0.060665362035225	0.796477495107632	3.08
0.0704500978473581	0.831702544031311	3.83
0.0743639921722113	0.835616438356164	3.89
0.0939334637964775	0.863013698630137	4.5
0.0704500978473581	0.849315068493151	4.42
0.0880626223091976	0.88454011741683	5.62
0.0880626223091976	0.88454011741683	5.62
0.0919765166340509	0.880626223091976	5.32
0.0880626223091976	0.870841487279843	4.94
0.0724070450097847	0.849315068493151	4.38
0.0724070450097847	0.85518590998043	4.6
0.0743639921722113	0.851272015655577	4.42
0.0743639921722113	0.874755381604697	5.46
0.0841487279843444	0.868884540117417	4.94
0.105675146771037	0.900195694716243	6.04
0.0919765166340509	0.894324853228963	6.09
0.0645792563600783	0.859099804305284	4.93
0.0704500978473581	0.86692759295499	5.16
0.0724070450097847	0.863013698630137	4.93
0.0704500978473581	0.870841487279843	5.35
0.0724070450097847	0.876712328767123	5.61
0.0821917808219178	0.888454011741683	6.02
0.0939334637964775	0.89041095890411	5.8
0.0782778864970646	0.859099804305284	4.65
0.0743639921722113	0.851272015655577	4.42
0.076320939334638	0.857142857142857	4.61
0.076320939334638	0.870841487279843	5.21
0.086105675146771	0.876712328767123	5.26
0.0841487279843444	0.864970645792564	4.77
0.0665362035225049	0.851272015655577	4.56
0.0665362035225049	0.86105675146771	4.97
0.0743639921722113	0.870841487279843	5.26
0.0684931506849315	0.868884540117417	5.3
0.0743639921722113	0.874755381604697	5.46
0.0684931506849315	0.818003913894325	3.48
0.060665362035225	0.837573385518591	4.17
0.060665362035225	0.85518590998043	4.84
0.0626223091976517	0.859099804305284	4.97
0.0724070450097847	0.863013698630137	4.93
0.076320939334638	0.876712328767123	5.51
0.0547945205479452	0.864970645792564	5.44
0.050880626223092	0.847358121330724	4.71
0.060665362035225	0.87279843444227	5.71
0.0645792563600783	0.876712328767123	5.83
0.0724070450097847	0.88454011741683	6.08
0.0743639921722113	0.886497064579256	6.14
0.0567514677103718	0.825831702544031	3.86
0.0626223091976517	0.816046966731898	3.51
0.0684931506849315	0.825831702544031	3.69
0.0665362035225049	0.849315068493151	4.49
0.0724070450097847	0.86105675146771	4.85
0.0821917808219178	0.870841487279843	5.07
0.086105675146771	0.870841487279843	4.99
0.050880626223092	0.841487279843444	4.48
0.0547945205479452	0.839530332681018	4.34
0.0645792563600783	0.863013698630137	5.11
0.0684931506849315	0.86105675146771	4.93
0.0841487279843444	0.880626223091976	5.51
0.076320939334638	0.87279843444227	5.31
0.0645792563600783	0.87279843444227	5.61
0.0704500978473581	0.86692759295499	5.16
0.0724070450097847	0.876712328767123	5.61
0.0782778864970646	0.88454011741683	5.9
0.0782778864970646	0.888454011741683	6.14
0.0724070450097847	0.876712328767123	5.61
0.0626223091976517	0.86692759295499	5.35
0.0626223091976517	0.859099804305284	4.97
0.0782778864970646	0.882583170254403	5.78
0.0958904109589041	0.892367906066536	5.86
0.0900195694716243	0.896281800391389	6.28
0.107632093933464	0.902152641878669	6.11
0.086105675146771	0.882583170254403	5.57
0.0900195694716243	0.892367906066536	6.03
0.0919765166340509	0.882583170254403	5.42
0.111545988258317	0.900195694716243	5.87
0.131115459882583	0.902152641878669	5.44
0.0958904109589041	0.87279843444227	4.86
0.0704500978473581	0.85518590998043	4.64
0.0704500978473581	0.864970645792564	5.07
0.0841487279843444	0.874755381604697	5.21
0.0782778864970646	0.870841487279843	5.16
0.0782778864970646	0.870841487279843	5.16
0.0802348336594912	0.876712328767123	5.41
0.076320939334638	0.868884540117417	5.12
0.0743639921722113	0.863013698630137	4.89
0.0704500978473581	0.863013698630137	4.98
0.0782778864970646	0.87279843444227	5.26
0.0841487279843444	0.876712328767123	5.31
0.0900195694716243	0.88454011741683	5.57
0.0704500978473581	0.88454011741683	6.14
0.076320939334638	0.882583170254403	5.84
0.0978473581213307	0.898238747553816	6.16
0.0978473581213307	0.902152641878669	6.42
0.0958904109589041	0.898238747553816	6.22
0.0919765166340509	0.896281800391389	6.22
0.0528375733855186	0.880626223091976	6.45
0.0567514677103718	0.894324853228963	7.38
0.060665362035225	0.888454011741683	6.74
0.0528375733855186	0.863013698630137	5.39
0.0645792563600783	0.88454011741683	6.33
0.0743639921722113	0.888454011741683	6.27
0.0841487279843444	0.88454011741683	5.73
0.0821917808219178	0.888454011741683	6.02
0.0665362035225049	0.882583170254403	6.13
0.060665362035225	0.880626223091976	6.19
0.060665362035225	0.886497064579256	6.6
0.0704500978473581	0.86105675146771	4.89
0.0645792563600783	0.880626223091976	6.07
0.0684931506849315	0.882583170254403	6.07
0.0704500978473581	0.880626223091976	5.89
0.0489236790606654	0.874755381604697	6.18
0.0547945205479452	0.874755381604697	6
0.0587084148727984	0.87866927592955	6.13
0.0547945205479452	0.870841487279843	5.77
0.060665362035225	0.864970645792564	5.3
0.0567514677103718	0.863013698630137	5.29
0.0626223091976517	0.870841487279843	5.55
0.0724070450097847	0.86692759295499	5.11
0.0724070450097847	0.863013698630137	4.93
0.076320939334638	0.876712328767123	5.51
0.0821917808219178	0.876712328767123	5.36
0.076320939334638	0.876712328767123	5.51
0.076320939334638	0.87866927592955	5.62
0.0489236790606654	0.816046966731898	3.69
0.0528375733855186	0.833659491193738	4.17
0.0547945205479452	0.839530332681018	4.34
0.0645792563600783	0.853228962818004	4.68
0.0743639921722113	0.857142857142857	4.64
0.0684931506849315	0.86105675146771	4.93
0.0724070450097847	0.863013698630137	4.93
0.0665362035225049	0.86692759295499	5.25
0.0567514677103718	0.868884540117417	5.6
0.0743639921722113	0.874755381604697	5.46
0.0665362035225049	0.870841487279843	5.45
0.0645792563600783	0.88454011741683	6.33
0.0724070450097847	0.880626223091976	5.84
0.0704500978473581	0.88454011741683	6.14
0.0645792563600783	0.876712328767123	5.83
0.0587084148727984	0.876712328767123	6
0.0587084148727984	0.882583170254403	6.39
0.0665362035225049	0.882583170254403	6.13
0.0665362035225049	0.87866927592955	5.89
0.0645792563600783	0.880626223091976	6.07
0.0665362035225049	0.87866927592955	5.89
0.0626223091976517	0.882583170254403	6.26
0.0821917808219178	0.904109589041096	7.16
0.0626223091976517	0.87866927592955	6.01
0.0645792563600783	0.87866927592955	5.95
0.0704500978473581	0.87866927592955	5.78
0.0665362035225049	0.874755381604697	5.66
0.076320939334638	0.835616438356164	3.86
0.0665362035225049	0.870841487279843	5.45
0.0724070450097847	0.87866927592955	5.72
0.0782778864970646	0.876712328767123	5.46
0.0743639921722113	0.870841487279843	5.26
0.0528375733855186	0.87279843444227	5.94
0.0645792563600783	0.857142857142857	4.84
0.0587084148727984	0.86692759295499	5.45
0.0645792563600783	0.863013698630137	5.11
0.0626223091976517	0.859099804305284	4.97
0.0665362035225049	0.864970645792564	5.16
0.0587084148727984	0.87279843444227	5.77
0.0587084148727984	0.880626223091976	6.25
0.0665362035225049	0.88454011741683	6.26
0.0547945205479452	0.868884540117417	5.65
0.060665362035225	0.845401174168297	4.45
0.0567514677103718	0.841487279843444	4.37
0.050880626223092	0.859099804305284	5.24
0.0528375733855186	0.868884540117417	5.71
0.0528375733855186	0.863013698630137	5.39
0.0547945205479452	0.863013698630137	5.34
0.060665362035225	0.835616438356164	4.1
0.0645792563600783	0.857142857142857	4.84
0.0724070450097847	0.86692759295499	5.11
0.0724070450097847	0.833659491193738	3.86
0.0841487279843444	0.857142857142857	4.46
0.0841487279843444	0.864970645792564	4.77
0.0626223091976517	0.882583170254403	6.26
0.060665362035225	0.87866927592955	6.07
0.0626223091976517	0.89041095890411	6.82
0.0665362035225049	0.86692759295499	5.25
0.0704500978473581	0.89041095890411	6.54
0.0626223091976517	0.876712328767123	5.89
0.0469667318982387	0.810176125244618	3.55
0.060665362035225	0.86692759295499	5.4
0.0802348336594912	0.896281800391389	6.62
0.086105675146771	0.896281800391389	6.41
0.107632093933464	0.909980430528376	6.64
0.0958904109589041	0.902152641878669	6.49
0.0978473581213307	0.859099804305284	4.29
0.0802348336594912	0.898238747553816	6.76
0.0998043052837573	0.908023483365949	6.78
0.0782778864970646	0.89041095890411	6.27
0.076320939334638	0.886497064579256	6.08
0.0684931506849315	0.87866927592955	5.83
0.0626223091976517	0.870841487279843	5.55
0.0704500978473581	0.863013698630137	4.98
0.0567514677103718	0.86105675146771	5.2
0.0684931506849315	0.863013698630137	5.02
0.0665362035225049	0.864970645792564	5.16
0.0665362035225049	0.870841487279843	5.45
0.076320939334638	0.870841487279843	5.21
0.0684931506849315	0.87279843444227	5.5
0.0684931506849315	0.86692759295499	5.2
0.0665362035225049	0.857142857142857	4.8
0.0547945205479452	0.847358121330724	4.63
0.0626223091976517	0.863013698630137	5.15
0.060665362035225	0.863013698630137	5.2
0.060665362035225	0.880626223091976	6.19
0.0802348336594912	0.88454011741683	5.84
0.0802348336594912	0.868884540117417	5.03
0.0743639921722113	0.870841487279843	5.26
0.0743639921722113	0.85518590998043	4.57
0.0782778864970646	0.85518590998043	4.49
0.076320939334638	0.874755381604697	5.41
0.0821917808219178	0.864970645792564	4.81
0.0724070450097847	0.864970645792564	5.02
0.076320939334638	0.863013698630137	4.85
0.0684931506849315	0.851272015655577	4.53
0.060665362035225	0.894324853228963	7.21
0.0645792563600783	0.882583170254403	6.2
0.0645792563600783	0.894324853228963	7.06
0.0684931506849315	0.902152641878669	7.57
0.0724070450097847	0.892367906066536	6.61
0.0626223091976517	0.870841487279843	5.55
0.076320939334638	0.87279843444227	5.31
0.0724070450097847	0.870841487279843	5.3
0.0724070450097847	0.882583170254403	5.95
0.0665362035225049	0.87279843444227	5.56
0.0567514677103718	0.868884540117417	5.6
0.060665362035225	0.882583170254403	6.32
0.0626223091976517	0.882583170254403	6.26
0.0704500978473581	0.880626223091976	5.89
0.0645792563600783	0.863013698630137	5.11
0.050880626223092	0.857142857142857	5.15
0.050880626223092	0.876712328767123	6.25
0.0528375733855186	0.876712328767123	6.18
0.0626223091976517	0.876712328767123	5.89
0.0626223091976517	0.882583170254403	6.26
0.0665362035225049	0.87866927592955	5.89
0.0567514677103718	0.859099804305284	5.1
0.0743639921722113	0.87279843444227	5.35
0.0743639921722113	0.88454011741683	6.02
0.0802348336594912	0.864970645792564	4.85
0.0684931506849315	0.868884540117417	5.3
0.0821917808219178	0.87866927592955	5.46
0.0665362035225049	0.87866927592955	5.89
0.0743639921722113	0.859099804305284	4.72
0.086105675146771	0.87866927592955	5.36
0.0841487279843444	0.880626223091976	5.51
0.086105675146771	0.882583170254403	5.57
0.0724070450097847	0.886497064579256	6.2
0.0880626223091976	0.894324853228963	6.22
0.0880626223091976	0.898238747553816	6.48
0.0919765166340509	0.89041095890411	5.85
0.0900195694716243	0.888454011741683	5.79
0.0782778864970646	0.874755381604697	5.36
0.076320939334638	0.886497064579256	6.08
0.0704500978473581	0.876712328767123	5.67
0.0743639921722113	0.876712328767123	5.56
0.0802348336594912	0.876712328767123	5.41
0.0626223091976517	0.880626223091976	6.13
0.0587084148727984	0.876712328767123	6
0.0665362035225049	0.870841487279843	5.45
0.0645792563600783	0.86692759295499	5.3
0.0684931506849315	0.864970645792564	5.11
0.0626223091976517	0.86105675146771	5.06
0.0469667318982387	0.870841487279843	5.99
0.0528375733855186	0.868884540117417	5.71
0.0587084148727984	0.87279843444227	5.77
0.0626223091976517	0.876712328767123	5.89
0.0587084148727984	0.86692759295499	5.45
0.0900195694716243	0.870841487279843	4.9
0.0821917808219178	0.864970645792564	4.81
0.0547945205479452	0.870841487279843	5.77
0.0587084148727984	0.870841487279843	5.66
0.0645792563600783	0.870841487279843	5.5
0.0743639921722113	0.882583170254403	5.9
0.0704500978473581	0.863013698630137	4.98
0.0528375733855186	0.859099804305284	5.19
0.0528375733855186	0.86692759295499	5.6
0.0567514677103718	0.870841487279843	5.71
0.0626223091976517	0.816046966731898	3.51
0.0587084148727984	0.864970645792564	5.34
0.0645792563600783	0.853228962818004	4.68
0.0665362035225049	0.853228962818004	4.64
0.0684931506849315	0.85518590998043	4.68
0.0684931506849315	0.857142857142857	4.76
0.0743639921722113	0.863013698630137	4.89
0.0684931506849315	0.86105675146771	4.93
0.0900195694716243	0.86692759295499	4.73
0.0645792563600783	0.849315068493151	4.52
0.0704500978473581	0.796477495107632	2.98
0.060665362035225	0.845401174168297	4.45
0.0645792563600783	0.845401174168297	4.38
0.0645792563600783	0.85518590998043	4.76
0.076320939334638	0.851272015655577	4.38
0.0645792563600783	0.859099804305284	4.93
0.0665362035225049	0.864970645792564	5.16
0.0782778864970646	0.87866927592955	5.56
0.0821917808219178	0.88454011741683	5.79
0.0841487279843444	0.88454011741683	5.73
0.0821917808219178	0.88454011741683	5.79
0.0547945205479452	0.823874755381605	3.83
0.050880626223092	0.823874755381605	3.88
0.050880626223092	0.827788649706458	4
0.0547945205479452	0.823874755381605	3.83
0.060665362035225	0.835616438356164	4.1
0.0665362035225049	0.859099804305284	4.89
0.0743639921722113	0.857142857142857	4.64
0.0724070450097847	0.86105675146771	4.85
0.0645792563600783	0.853228962818004	4.68
0.0665362035225049	0.857142857142857	4.8
0.0880626223091976	0.87866927592955	5.31
0.0547945205479452	0.857142857142857	5.06
0.0567514677103718	0.849315068493151	4.67
0.0587084148727984	0.845401174168297	4.48
0.060665362035225	0.851272015655577	4.68
0.0645792563600783	0.853228962818004	4.68
0.076320939334638	0.863013698630137	4.85
0.0547945205479452	0.851272015655577	4.8
0.0587084148727984	0.847358121330724	4.56
0.0645792563600783	0.86105675146771	5.02
0.0567514677103718	0.853228962818004	4.84
0.0645792563600783	0.857142857142857	4.84
0.0684931506849315	0.868884540117417	5.3
0.0998043052837573	0.89041095890411	5.63
0.0978473581213307	0.886497064579256	5.47
0.0684931506849315	0.847358121330724	4.38
0.0665362035225049	0.845401174168297	4.34
0.076320939334638	0.85518590998043	4.53
0.0743639921722113	0.85518590998043	4.57
0.0939334637964775	0.868884540117417	4.74
0.0782778864970646	0.843444227005871	4.08
0.076320939334638	0.843444227005871	4.11
0.0841487279843444	0.863013698630137	4.69
0.0880626223091976	0.86692759295499	4.77
0.0743639921722113	0.874755381604697	5.46
0.0704500978473581	0.86692759295499	5.16
0.0684931506849315	0.863013698630137	5.02
0.0724070450097847	0.849315068493151	4.38
0.076320939334638	0.853228962818004	4.46
0.0821917808219178	0.86105675146771	4.65
0.0704500978473581	0.857142857142857	4.72
0.0900195694716243	0.86692759295499	4.73
0.086105675146771	0.857142857142857	4.42
0.086105675146771	0.868884540117417	4.9
0.0919765166340509	0.87866927592955	5.22
0.086105675146771	0.880626223091976	5.46
0.0821917808219178	0.827788649706458	3.56
0.076320939334638	0.823874755381605	3.54
0.0841487279843444	0.851272015655577	4.25
0.0978473581213307	0.857142857142857	4.22
0.0821917808219178	0.849315068493151	4.21
0.0802348336594912	0.835616438356164	3.81
0.086105675146771	0.845401174168297	4.02
0.0782778864970646	0.864970645792564	4.89
0.0821917808219178	0.853228962818004	4.35
0.0724070450097847	0.829745596868884	3.75
0.0724070450097847	0.831702544031311	3.81
0.0743639921722113	0.841487279843444	4.08
0.0704500978473581	0.835616438356164	3.95
0.0782778864970646	0.823874755381605	3.51
0.0821917808219178	0.849315068493151	4.21
0.0880626223091976	0.857142857142857	4.39
0.111545988258317	0.788649706457926	2.49
0.0939334637964775	0.800391389432485	2.83
0.0900195694716243	0.804305283757339	2.94
0.076320939334638	0.851272015655577	4.38
0.0900195694716243	0.831702544031311	3.57
0.0821917808219178	0.827788649706458	3.56
0.0665362035225049	0.839530332681018	4.14
0.0704500978473581	0.827788649706458	3.72
0.076320939334638	0.86105675146771	4.77
0.076320939334638	0.864970645792564	4.94
0.0724070450097847	0.845401174168297	4.24
0.0684931506849315	0.847358121330724	4.38
0.0743639921722113	0.837573385518591	3.95
0.0645792563600783	0.835616438356164	4.04
0.0626223091976517	0.839530332681018	4.2
0.0684931506849315	0.85518590998043	4.68
0.0724070450097847	0.853228962818004	4.53
0.0743639921722113	0.853228962818004	4.49
0.0724070450097847	0.859099804305284	4.76
0.0802348336594912	0.85518590998043	4.46
0.0802348336594912	0.829745596868884	3.64
0.0684931506849315	0.831702544031311	3.86
0.0665362035225049	0.839530332681018	4.14
0.0626223091976517	0.835616438356164	4.07
0.0665362035225049	0.835616438356164	4.01
0.0704500978473581	0.845401174168297	4.27
0.0743639921722113	0.849315068493151	4.35
0.0743639921722113	0.835616438356164	3.89
0.0665362035225049	0.823874755381605	3.66
0.0704500978473581	0.837573385518591	4.01
0.0704500978473581	0.831702544031311	3.83
0.0743639921722113	0.837573385518591	3.95
0.0782778864970646	0.833659491193738	3.78
0.103718199608611	0.823874755381605	3.21
0.0724070450097847	0.851272015655577	4.45
0.0841487279843444	0.86692759295499	4.85
0.0958904109589041	0.880626223091976	5.22
0.0939334637964775	0.880626223091976	5.27
0.0978473581213307	0.876712328767123	4.99
0.0978473581213307	0.868884540117417	4.66
0.0724070450097847	0.86692759295499	5.11
0.0782778864970646	0.857142857142857	4.57
0.0782778864970646	0.859099804305284	4.65
0.0724070450097847	0.86692759295499	5.11
0.0743639921722113	0.874755381604697	5.46
0.0900195694716243	0.882583170254403	5.47
0.0880626223091976	0.882583170254403	5.52
