type	Epi	Fib	B	NK	CD4T	CD8T	Mono	Neutro	Eosino
Breast cancer	0.973388834772766	0	0.00482813919661293	0.0055648495468012	0.00280050648467239	0	0.00698555188290157	0.0046538359352832	0.00177828218096234
Control	0.943369102086143	0	0.00844955541108168	0.0117434504938397	0.00851580080926654	0	0.0146851314291225	0.0118750413056681	0.0013619184648788
Control	0.787658221963502	0	0.0316332241853739	0.0344127522036915	0.0212196641824681	0	0.0421656800399629	0.0680336192065056	0.0148768382184956
Breast cancer	0.942488058711971	0	0.00970531114843435	0.0126807761899653	0.00850019972194414	0	0.0123755259705628	0.0123225608121841	0.00192756744493886
Control	0.947098726648221	0	0.00831779833732266	0.0112476671214673	0.00598715636784936	0	0.0151917582400953	0.00978103462258629	0.00237585866245816
Breast cancer	0.732423059817474	0	0.030939760692292	0.0377626254924193	0.0222971658984239	0	0.0450784228617812	0.13149896523761	0
Control	0.668899369633814	0	0.0366218211411546	0.0460560228933912	0.0279468001337503	0	0.0493861569360778	0.171089829261813	0
Breast cancer	0.761760528362324	0	0.0330056302815206	0.0385986741597916	0.0252066144773877	0	0.0444736679697267	0.0906959850068144	0.00625889974243467
Breast cancer	0.939524173941404	0	0.0103290372365614	0.0128825701508391	0.00813476337737389	0	0.0163801117444854	0.0111666461123521	0.0015826974369844
Control	0.882450992677552	0	0.020395601198436	0.0235013938426128	0.013009726223881	0	0.0264449912843223	0.0255442808812536	0.00865301389194191
Control	1	0	0	0	0	0	0	0	0
Breast cancer	0.814314642993038	0	0.0250944972773294	0.0325776204810592	0.0230508654221702	0	0.0352860531454398	0.0596277214597891	0.0100485992211738
Control	0.197418326468378	0.0308620799599679	0.0189654103813362	0.0236502440134047	0.00981016627847624	0	0.0231222760358551	0.696171496862582	0
Breast cancer	0.959945001083392	0	0.00683687289018446	0.00872596051373658	0.00552224142823739	0	0.00970746799158509	0.00713953944326215	0.00212291664960288
Control	0.524729223317881	0	0.0308709181862467	0.0358200763113417	0.0194860068478997	0	0.0383598982948958	0.350733877041735	0
Control	0.85334176567901	0	0.0222183872373126	0.0271543354361273	0.01581292603911	0	0.0365812349928633	0.0411412534459549	0.00375009716962231
Control	0.799665935402326	0	0.029446279730913	0.0368496627263565	0.0221250676818373	0	0.0374719711397982	0.0650455529996959	0.0093955303190733
Breast cancer	0.869513876540228	0	0.0208167885921058	0.0254735960901951	0.0138950833095683	0	0.0358178860215489	0.0310036476625325	0.00347912178382117
Breast cancer	0.90533587411044	0	0.0154064233982925	0.0200081279329207	0.0135595024220005	0	0.0205965220384548	0.0209960595422475	0.00409749055564389
Control	0.730555807822228	0	0.0363306115601561	0.044126644275232	0.0294669849547823	0	0.0453055123763189	0.111271825648294	0.00294261336298824
Control	0.743696194215126	0	0.0315629842485728	0.0376987245656669	0.029740523335161	0	0.0459110020969382	0.102166154137725	0.00922441740080995
Control	0.768730124210337	0	0.0366053841151382	0.0346292959218696	0.0200064117061469	0	0.0512064762546477	0.0776765737246977	0.0111457340671633
Breast cancer	0.790453173862427	0	0.0286698877348352	0.031900746696412	0.0202377865483826	0	0.0427122337618546	0.0813661963648925	0.00465997503119589
Control	0.272051261958239	0.03670664007407	0.0161000150611747	0.018906978158697	0.00579618399678569	0	0.0608803593062851	0.589558561444748	0
Breast cancer	0.468571904029996	0	0.0376819764142353	0.0466345042372562	0.0256271337317848	0	0.0404891967415114	0.380995284845216	0
Breast cancer	0.702528425130725	0	0.0345420119318547	0.0394964864180645	0.022872070176923	0	0.0356116948246073	0.164949311517826	0
Breast cancer	0.905126245786659	0	0.0157956249818876	0.01944659984303	0.0112934969219682	0	0.0194702157436557	0.0241370069545097	0.00473080976829032
Breast cancer	0.761156322645467	0	0.0321575666919696	0.0361122926733948	0.0209741531819237	0	0.0467513403275319	0.0906059627937852	0.0122423616859276
Breast cancer	0.94669983409513	0	0.0089349913836796	0.0102828312002315	0.0068180224655002	0	0.0150971547377687	0.00973531262607541	0.00243185349161481
Control	0.659848100484959	0	0.0345373955955057	0.0426109777632538	0.0225140362711845	0	0.0515774162119365	0.18891207367316	0
Control	0.888992139533087	0	0.0182814022018435	0.0221485499441274	0.0157365942494787	0	0.0217877962328335	0.0281997093495907	0.0048538084890391
Breast cancer	0.5828861486353	0	0.0388141436317221	0.044712814642285	0.0302893914008958	0	0.0655469927264497	0.237750508963348	0
Breast cancer	0.506326053412951	0	0.03299505044344	0.0427626893870754	0.0360031585769493	0	0.0473383510512842	0.3345746971283	0
Breast cancer	0.806386988638304	0	0.0255444691420775	0.0308791715794245	0.0177062354214649	0	0.043958002865675	0.0691287580718075	0.00639637428124667
Control	0.746787162310639	0	0.0308487076681862	0.0373477519327173	0.0260144956438655	0	0.0401837740959262	0.116221812068947	0.00259629627971924
Breast cancer	0.677520656669212	0	0.03626391392375	0.0475780373092391	0.0226534944029751	0	0.0857149292597521	0.12034492140369	0.00992404703138139
Breast cancer	0.518561746128185	0	0.0350358069202444	0.0427429558027959	0.0250788776401983	0	0.0493164811199906	0.329264132388586	0
Control	0.82502530410027	0	0.0239378672230932	0.0330284916420336	0.0200656302942649	0	0.0368370723611024	0.0468821917414366	0.014223442637799
Control	0.690849014011043	0	0.0375227974420045	0.0470124753026569	0.0326059401024018	0	0.0466912649956607	0.145318508146233	0
Control	0.858799443919104	0	0.0212721178915781	0.0241918383659247	0.0184094481209087	0	0.0306852688889219	0.043436768201912	0.00320511461165105
Control	0.707957487605631	0	0.029367473824749	0.0398799074623842	0.026388934002268	0	0.0458144347353077	0.15059176236966	0
Control	0.896371535618075	0	0.0162919227910212	0.0216745017768092	0.01509189265443	0	0.0226431158270396	0.019508041904697	0.00841898942792834
Breast cancer	0.866984460240056	0	0.0198539901532422	0.0249391838307203	0.0188961524021688	0	0.0254820057557883	0.0399396708915447	0.00390453672648011
Control	0.79747304269666	0	0.0256824142506661	0.0305246815191047	0.0177307763527472	0	0.0397289703744432	0.0888601148063785	0
Control	0.934735914285292	0	0.0100575125981457	0.0128141408941243	0.00712496845672878	0	0.0179575553224676	0.0156131561051569	0.00169675233808442
Breast cancer	0.811186176416446	0	0.0305712366599243	0.035333557163902	0.0225009002477048	0	0.0346375842567747	0.0491203643326592	0.0166501809225893
Breast cancer	0.776804577950805	0	0.0343935080823882	0.042646691940194	0.0252411002335504	0	0.0378025233181669	0.0708452371174795	0.0122663613574157
Breast cancer	0.70578757800196	0	0.0338653291394011	0.043416438260012	0.0279626731054084	0	0.056103081095746	0.13221074425644	0.000654156141032438
Control	0.853775841704979	0	0.018316059888207	0.0255880981723591	0.0197788356510829	0	0.0359754023354461	0.0465657622479255	0
Control	0.366259093955476	0	0.0256240216498778	0.0273473824614305	0.0193615212712277	0	0.0336357343221204	0.527772246339868	0
Breast cancer	0.965090977010332	0	0.00622115435125732	0.00728703143556254	0.00462892763317051	0	0.00950367025515495	0.0063682709635983	0.00089996835092438
Control	0.592175570023243	0	0.037845250342788	0.0485512717372666	0.0359018814741979	0	0.0521713404507544	0.233354685971751	0
Control	0.737603291478252	0	0.0379795420719388	0.0428426135916442	0.0271629892476773	0	0.0415147282710148	0.112707292142587	0.000189543196886348
Breast cancer	0.876263631019139	0	0.0172964780096664	0.0216083643261624	0.0102672625097255	0	0.030660684441853	0.0333942395236642	0.0105093401697898
Breast cancer	0.783195032002683	0	0.0260766877586091	0.0321553706167809	0.0176167790784968	0	0.0404530149837146	0.100503115559715	0
Control	0.907340636438869	0	0.0150951132136047	0.0177531258328442	0.0105956581913982	0	0.0229272026381281	0.0220834749915393	0.0042047886936163
Breast cancer	0.695067210991824	0	0.0318187071978845	0.0433702553119283	0.0282968717060345	0	0.0429103666102161	0.158536588182113	0
Breast cancer	0.827529284024722	0	0.0223085692295394	0.0293243561646168	0.0204039003977353	0	0.0327923408059019	0.0508952863600372	0.0167462630174478
Breast cancer	0.98550386940489	0	0.00233957819363584	0.00313974113050379	0.00174847778509992	0	0.00364677696118449	0.00362155652468581	0
Control	0.722023487509236	0	0.0333332632472206	0.0403037975098111	0.0235411185576961	0	0.0467106763900351	0.128812086916951	0.00527556986904969
Control	0.788240207443583	0	0.0311596337891	0.0356426034073214	0.0232227716048543	0	0.0381236780042053	0.0764916197884157	0.00711948596251983
Breast cancer	0.830272539618103	0	0.0227099310915092	0.0307078990951157	0.0162111379422122	0	0.0425877001325741	0.0476223562280794	0.00988843589240658
Breast cancer	0.715826808994585	0	0.0272572709276539	0.0367522216018917	0.0219898291561169	0	0.0477095645342594	0.145562598968799	0.00490170581669348
Control	0.571461278304932	0	0.0327299573791639	0.0411350246739341	0.0273552536994258	0	0.046551038554962	0.280767447387582	0
Breast cancer	0.78293536275391	0	0.0248748446841816	0.0339257364340725	0.0231306876781693	0	0.0352840504335126	0.0998493180161539	0
Breast cancer	0.889196751396573	0	0.0171958820545831	0.0205993359970079	0.0126084258009357	0	0.0265563724104127	0.0292305153689584	0.00461271697152906
Breast cancer	0.780498385803868	0	0.0277953855424615	0.0307725683797024	0.0196798676060919	0	0.0423738555214445	0.0988799371464321	0
Breast cancer	0.168728258794734	0.027407321158281	0.00369630470243252	0.00869641800895362	0.00623818404953165	0	0.011218590671535	0.774014922614532	0
Control	0.892549483167821	0	0.0188250394156375	0.0203260959631678	0.0117831722618933	0	0.0258848771599058	0.0282199969302324	0.0024113351013418
Control	0.924400315247399	0	0.0134221199224399	0.0157922985699951	0.0109776561409251	0	0.0155227401608569	0.0174735645828387	0.00241130537554512
Breast cancer	1	0	0	0	0	0	0	0	0
Breast cancer	0.28701840516448	0.0308071657412432	0.015480181793034	0.0212991492283492	0.00380611643991779	0	0.0320152822446095	0.609573699388367	0
Breast cancer	0.674926380578061	0	0.0372169551908895	0.0475206000879027	0.0292323046183937	0	0.048845178102333	0.16225858142242	0
Control	0.753020747847242	0	0.0272523468992191	0.0381315745740474	0.0203826931363482	0	0.0488257443630443	0.107495025323853	0.00489186785624617
Control	0.887880674240863	0	0.0163111420948938	0.0223113109464799	0.0150400632553308	0	0.0276182376801144	0.0268241760748357	0.00401439570748228
Breast cancer	0.364436670074199	0.0271319140716851	0.0206214145107196	0.0271947855525372	0.0183433247719288	0	0.0280905071295897	0.51418138388934	0
Breast cancer	0.869172089437536	0	0.0218804637838269	0.0261281049656144	0.0150981143969013	0	0.0257044247752135	0.0345070294108355	0.00750977323007206
Control	0.808361415337167	0	0.0238714504223011	0.0320962431967072	0.0212670644782261	0	0.0338077647708095	0.0785011306543346	0.00209493114045411
Breast cancer	0.237958044149627	0.0572370543305799	0.00424326933269077	0.00918259893209553	0.00475933308261092	0	0.00331754692100432	0.683302153251392	0
Breast cancer	0.545802683469176	0	0.0346687519246866	0.0464663607339378	0.0331325155890785	0	0.0464384340693209	0.2934912542138	0
Control	0.854978845950711	0	0.0242747875604451	0.026373008127844	0.0164887783128593	0	0.0304050636611791	0.0323936488039483	0.0150858675830129
Breast cancer	0.873860308979871	0	0.0200260909750283	0.0227111378090933	0.0130885057486433	0	0.0322508321286562	0.0299891655634747	0.00807395879523268
Control	0.914453702286017	0	0.0144799483304542	0.017353610688273	0.0127693863765212	0	0.017283147298667	0.0209433924054543	0.00271681261461374
Breast cancer	0.763545233275328	0	0.0337488594722025	0.0367815234712714	0.0190942062102664	0	0.0443631825759218	0.097960482633702	0.00450651236130781
Breast cancer	0.683103535506063	0	0.0394800964923786	0.0474534673183892	0.0297410140377135	0	0.0521206626422278	0.148101224003227	0
Control	0.73894898716256	0	0.0330996281571633	0.0388418435160464	0.0217162275327415	0	0.0394769157735332	0.127916397857955	0
Control	0.954945046491113	0	0.00798785127436443	0.00944584053350783	0.00703543589871999	0	0.00995369908211734	0.00814023734323476	0.00249188937694277
Breast cancer	0.595231399555431	0	0.0401417081600481	0.0465808738445583	0.0240647590973048	0	0.0629687628259957	0.231012496516662	0
Control	0.762039339815095	0	0.028889084478054	0.035375241684161	0.0213958131353334	0	0.0418102673010884	0.0969170004511597	0.0135732531351085
Breast cancer	0.989360754367259	0	0.00198210963372876	0.00218517904876263	0.00144611974387362	0	0.0030589855033263	0.00164134220851993	0.000325509494530029
Breast cancer	0.799352967873066	0	0.0313740977635585	0.0355009674399722	0.019608981561289	0	0.0498303460110267	0.0542790976987881	0.0100535416522994
