WID-BC-index	immune cell proportion	type
-0.358586889135693	0.723598290321233	Control
-1.25479988283394	0.544766493130044	Control
-1.40721181878527	0.0935357824447489	BRCA2
-1.04671763317229	0.137944696193868	Control
-1.60837557420528	0.0326242167796753	Control
-0.518751039896344	0.834992188280358	Control
-1.10740801367111	0.174054251913489	Control
-0.661636145257508	0.489600303087046	BRCA2
-1.51374447920413	0.37622243555198	Control
-1.21413149825872	0.50008214163198	Control
-0.961455106412019	0.471195408123885	Control
-1.37201275053452	0.0157684557968793	Control
-0.946191393594487	0.185441171007508	Control
-1.31709658855304	0.557109472465455	Control
