mode0	mode1	rho
0.0665362035225049	0.909980430528376	8.47
0.060665362035225	0.909980430528376	8.81
0.0528375733855186	0.882583170254403	6.59
0.0528375733855186	0.88454011741683	6.73
0.0567514677103718	0.892367906066536	7.21
0.060665362035225	0.89041095890411	6.89
0.060665362035225	0.894324853228963	7.21
0.0626223091976517	0.898238747553816	7.48
0.0528375733855186	0.896281800391389	7.74
0.0547945205479452	0.908023483365949	8.92
0.050880626223092	0.913894324853229	9.99
0.0587084148727984	0.892367906066536	7.13
0.0469667318982387	0.88454011741683	6.96
0.0547945205479452	0.894324853228963	7.47
0.0547945205479452	0.896281800391389	7.65
0.0547945205479452	0.894324853228963	7.47
0.0547945205479452	0.900195694716243	8.03
0.0450097847358121	0.898238747553816	8.33
0.0645792563600783	0.913894324853229	9.06
0.0528375733855186	0.911937377690802	9.56
0.050880626223092	0.904109589041096	8.68
0.0684931506849315	0.909980430528376	8.37
0.060665362035225	0.904109589041096	8.14
0.060665362035225	0.906066536203523	8.35
0.060665362035225	0.902152641878669	7.94
0.0567514677103718	0.900195694716243	7.94
0.060665362035225	0.900195694716243	7.75
0.0587084148727984	0.915851272015656	9.71
0.0724070450097847	0.923679060665362	9.89
0.0567514677103718	0.911937377690802	9.3
0.0547945205479452	0.913894324853229	9.71
0.0704500978473581	0.904109589041096	7.67
0.0567514677103718	0.894324853228963	7.38
0.0743639921722113	0.904109589041096	7.49
0.0684931506849315	0.898238747553816	7.22
0.0645792563600783	0.896281800391389	7.22
0.0528375733855186	0.87866927592955	6.31
0.0547945205479452	0.892367906066536	7.29
0.0587084148727984	0.900195694716243	7.84
0.0587084148727984	0.906066536203523	8.46
0.0684931506849315	0.898238747553816	7.22
0.0782778864970646	0.915851272015656	8.49
0.0802348336594912	0.900195694716243	6.91
0.0782778864970646	0.904109589041096	7.32
0.0665362035225049	0.892367906066536	6.82
0.0704500978473581	0.906066536203523	7.86
0.0684931506849315	0.906066536203523	7.95
0.0665362035225049	0.917808219178082	9.45
0.0567514677103718	0.911937377690802	9.3
0.060665362035225	0.906066536203523	8.35
0.0626223091976517	0.906066536203523	8.25
0.0665362035225049	0.906066536203523	8.05
0.0704500978473581	0.904109589041096	7.67
0.060665362035225	0.906066536203523	8.35
0.0626223091976517	0.900195694716243	7.66
0.0587084148727984	0.898238747553816	7.65
0.060665362035225	0.902152641878669	7.94
0.0645792563600783	0.904109589041096	7.95
0.0587084148727984	0.909980430528376	8.93
0.0645792563600783	0.902152641878669	7.75
0.076320939334638	0.908023483365949	7.77
0.0684931506849315	0.908023483365949	8.15
0.076320939334638	0.913894324853229	8.38
0.0782778864970646	0.904109589041096	7.32
0.0645792563600783	0.898238747553816	7.39
0.0665362035225049	0.898238747553816	7.31
0.0665362035225049	0.886497064579256	6.39
0.0645792563600783	0.900195694716243	7.57
0.0567514677103718	0.894324853228963	7.38
0.0567514677103718	0.904109589041096	8.35
0.060665362035225	0.892367906066536	7.05
0.0547945205479452	0.902152641878669	8.24
0.060665362035225	0.908023483365949	8.58
0.0567514677103718	0.911937377690802	9.3
0.0626223091976517	0.906066536203523	8.25
0.0684931506849315	0.906066536203523	7.95
0.0645792563600783	0.900195694716243	7.57
0.0587084148727984	0.908023483365949	8.69
0.0547945205479452	0.900195694716243	8.03
0.0587084148727984	0.898238747553816	7.65
0.050880626223092	0.908023483365949	9.16
0.0489236790606654	0.906066536203523	9.03
0.0645792563600783	0.888454011741683	6.6
0.0645792563600783	0.849315068493151	4.52
0.0665362035225049	0.886497064579256	6.39
0.0684931506849315	0.876712328767123	5.72
0.0626223091976517	0.880626223091976	6.13
0.060665362035225	0.874755381604697	5.83
0.0684931506849315	0.892367906066536	6.75
0.0684931506849315	0.900195694716243	7.39
0.0684931506849315	0.900195694716243	7.39
0.0665362035225049	0.880626223091976	6.01
0.076320939334638	0.894324853228963	6.61
0.0704500978473581	0.892367906066536	6.68
0.0782778864970646	0.898238747553816	6.84
0.0704500978473581	0.88454011741683	6.14
0.0743639921722113	0.882583170254403	5.9
0.0802348336594912	0.888454011741683	6.08
0.0782778864970646	0.89041095890411	6.27
0.0880626223091976	0.904109589041096	6.92
0.0821917808219178	0.876712328767123	5.36
0.086105675146771	0.898238747553816	6.55
0.0880626223091976	0.888454011741683	5.85
0.0841487279843444	0.892367906066536	6.21
0.0821917808219178	0.892367906066536	6.28
0.0782778864970646	0.886497064579256	6.02
0.076320939334638	0.882583170254403	5.84
0.0821917808219178	0.900195694716243	6.84
0.0821917808219178	0.909980430528376	7.68
0.0939334637964775	0.909980430528376	7.17
0.0782778864970646	0.904109589041096	7.32
0.0665362035225049	0.902152641878669	7.66
0.0665362035225049	0.908023483365949	8.26
0.0684931506849315	0.908023483365949	8.15
0.0841487279843444	0.902152641878669	6.92
0.0684931506849315	0.892367906066536	6.75
0.0821917808219178	0.911937377690802	7.87
0.076320939334638	0.911937377690802	8.17
0.0782778864970646	0.906066536203523	7.49
0.0724070450097847	0.896281800391389	6.91
0.0724070450097847	0.892367906066536	6.61
0.0900195694716243	0.904109589041096	6.85
0.0919765166340509	0.908023483365949	7.09
0.0900195694716243	0.908023483365949	7.16
0.086105675146771	0.909980430528376	7.5
0.086105675146771	0.89041095890411	6.03
0.0841487279843444	0.911937377690802	7.78
0.0998043052837573	0.915851272015656	7.43
0.0841487279843444	0.911937377690802	7.78
0.0841487279843444	0.909980430528376	7.59
0.0724070450097847	0.88454011741683	6.08
0.0919765166340509	0.892367906066536	5.97
0.0880626223091976	0.88454011741683	5.62
0.0958904109589041	0.892367906066536	5.86
0.0900195694716243	0.894324853228963	6.15
0.0900195694716243	0.89041095890411	5.91
0.0978473581213307	0.888454011741683	5.58
0.0841487279843444	0.902152641878669	6.92
0.0821917808219178	0.902152641878669	6.99
0.0821917808219178	0.902152641878669	6.99
0.0782778864970646	0.886497064579256	6.02
0.076320939334638	0.88454011741683	5.96
0.0802348336594912	0.859099804305284	4.61
0.0704500978473581	0.849315068493151	4.42
0.0724070450097847	0.85518590998043	4.6
0.0645792563600783	0.853228962818004	4.68
0.0645792563600783	0.839530332681018	4.17
0.0724070450097847	0.868884540117417	5.21
0.0802348336594912	0.859099804305284	4.61
0.0821917808219178	0.85518590998043	4.42
0.0841487279843444	0.86692759295499	4.85
0.0802348336594912	0.87279843444227	5.21
0.0782778864970646	0.868884540117417	5.07
0.0939334637964775	0.870841487279843	4.82
0.086105675146771	0.870841487279843	4.99
0.086105675146771	0.86692759295499	4.81
0.0841487279843444	0.86105675146771	4.61
0.076320939334638	0.853228962818004	4.46
0.086105675146771	0.863013698630137	4.65
0.105675146771037	0.896281800391389	5.81
0.101761252446184	0.894324853228963	5.8
0.107632093933464	0.896281800391389	5.75
0.0919765166340509	0.88454011741683	5.52
0.0998043052837573	0.816046966731898	3.09
0.0821917808219178	0.816046966731898	3.28
0.0782778864970646	0.845401174168297	4.14
0.0684931506849315	0.837573385518591	4.04
0.0704500978473581	0.843444227005871	4.21
0.0743639921722113	0.851272015655577	4.42
0.0919765166340509	0.874755381604697	5.03
0.0998043052837573	0.888454011741683	5.53
0.10958904109589	0.888454011741683	5.28
0.101761252446184	0.880626223091976	5.09
0.0704500978473581	0.863013698630137	4.98
0.0743639921722113	0.857142857142857	4.64
0.0743639921722113	0.87279843444227	5.35
0.0704500978473581	0.874755381604697	5.56
0.0743639921722113	0.863013698630137	4.89
0.076320939334638	0.870841487279843	5.21
0.0919765166340509	0.845401174168297	3.93
0.123287671232877	0.851272015655577	3.66
0.113502935420744	0.845401174168297	3.63
0.0782778864970646	0.831702544031311	3.72
0.076320939334638	0.823874755381605	3.54
0.076320939334638	0.863013698630137	4.85
0.0782778864970646	0.874755381604697	5.36
0.10958904109589	0.886497064579256	5.18
0.119373776908023	0.892367906066536	5.24
0.111545988258317	0.888454011741683	5.23
0.0900195694716243	0.876712328767123	5.17
0.0919765166340509	0.876712328767123	5.13
0.0743639921722113	0.868884540117417	5.16
0.0841487279843444	0.874755381604697	5.21
0.0802348336594912	0.868884540117417	5.03
0.0802348336594912	0.86692759295499	4.94
0.0802348336594912	0.86105675146771	4.69
0.105675146771037	0.831702544031311	3.38
0.0782778864970646	0.829745596868884	3.67
0.0900195694716243	0.85518590998043	4.28
0.0724070450097847	0.853228962818004	4.53
0.111545988258317	0.882583170254403	4.96
0.105675146771037	0.882583170254403	5.09
0.0978473581213307	0.87279843444227	4.82
0.0841487279843444	0.874755381604697	5.21
0.0802348336594912	0.857142857142857	4.53
0.0782778864970646	0.851272015655577	4.35
0.0645792563600783	0.898238747553816	7.39
0.0782778864970646	0.888454011741683	6.14
0.060665362035225	0.888454011741683	6.74
0.060665362035225	0.886497064579256	6.6
0.0547945205479452	0.886497064579256	6.81
0.060665362035225	0.880626223091976	6.19
0.050880626223092	0.876712328767123	6.25
0.0626223091976517	0.906066536203523	8.25
0.0626223091976517	0.898238747553816	7.48
0.0724070450097847	0.908023483365949	7.96
0.0587084148727984	0.898238747553816	7.65
0.0645792563600783	0.89041095890411	6.75
0.060665362035225	0.86692759295499	5.4
0.0587084148727984	0.86105675146771	5.15
0.0665362035225049	0.880626223091976	6.01
0.0645792563600783	0.874755381604697	5.72
0.0821917808219178	0.898238747553816	6.69
0.0724070450097847	0.888454011741683	6.33
0.0645792563600783	0.888454011741683	6.6
0.0567514677103718	0.874755381604697	5.94
0.0567514677103718	0.876712328767123	6.06
0.060665362035225	0.87866927592955	6.07
0.060665362035225	0.882583170254403	6.32
0.0626223091976517	0.888454011741683	6.67
0.0587084148727984	0.880626223091976	6.25
0.0587084148727984	0.882583170254403	6.39
0.0547945205479452	0.88454011741683	6.66
0.0528375733855186	0.87866927592955	6.31
0.0489236790606654	0.870841487279843	5.94
0.0587084148727984	0.896281800391389	7.47
0.0489236790606654	0.892367906066536	7.55
0.0528375733855186	0.894324853228963	7.55
0.060665362035225	0.908023483365949	8.58
0.0626223091976517	0.89041095890411	6.82
0.0469667318982387	0.894324853228963	7.83
0.0469667318982387	0.888454011741683	7.28
0.0567514677103718	0.876712328767123	6.06
0.0528375733855186	0.874755381604697	6.06
0.0567514677103718	0.870841487279843	5.71
0.0528375733855186	0.857142857142857	5.1
0.0528375733855186	0.896281800391389	7.74
0.0469667318982387	0.892367906066536	7.64
0.0567514677103718	0.908023483365949	8.8
0.0645792563600783	0.906066536203523	8.15
0.0567514677103718	0.908023483365949	8.8
0.0587084148727984	0.900195694716243	7.84
0.0567514677103718	0.886497064579256	6.74
0.0665362035225049	0.900195694716243	7.48
0.0626223091976517	0.894324853228963	7.13
0.060665362035225	0.88454011741683	6.46
0.0489236790606654	0.86692759295499	5.71
0.0587084148727984	0.902152641878669	8.04
0.060665362035225	0.896281800391389	7.38
0.0626223091976517	0.902152641878669	7.85
0.0626223091976517	0.900195694716243	7.66
0.0626223091976517	0.896281800391389	7.3
0.060665362035225	0.902152641878669	7.94
0.0547945205479452	0.892367906066536	7.29
0.0547945205479452	0.88454011741683	6.66
0.0587084148727984	0.886497064579256	6.67
0.0528375733855186	0.870841487279843	5.82
0.050880626223092	0.88454011741683	6.81
0.0547945205479452	0.886497064579256	6.81
0.060665362035225	0.896281800391389	7.38
0.0587084148727984	0.88454011741683	6.52
0.0489236790606654	0.880626223091976	6.59
0.050880626223092	0.89041095890411	7.29
0.0489236790606654	0.880626223091976	6.59
0.0626223091976517	0.89041095890411	6.82
0.0489236790606654	0.88454011741683	6.88
0.050880626223092	0.886497064579256	6.96
0.0567514677103718	0.882583170254403	6.45
0.0547945205479452	0.888454011741683	6.97
0.0528375733855186	0.886497064579256	6.89
0.0547945205479452	0.880626223091976	6.38
0.0469667318982387	0.87866927592955	6.51
0.0567514677103718	0.900195694716243	7.94
0.0587084148727984	0.89041095890411	6.97
0.0547945205479452	0.894324853228963	7.47
0.0528375733855186	0.89041095890411	7.21
0.0626223091976517	0.906066536203523	8.25
0.0587084148727984	0.876712328767123	6
0.060665362035225	0.886497064579256	6.6
0.0528375733855186	0.88454011741683	6.73
0.0567514677103718	0.882583170254403	6.45
0.0587084148727984	0.882583170254403	6.39
0.0626223091976517	0.888454011741683	6.67
0.0547945205479452	0.892367906066536	7.29
0.0528375733855186	0.896281800391389	7.74
0.0528375733855186	0.892367906066536	7.38
0.0547945205479452	0.89041095890411	7.13
0.0724070450097847	0.882583170254403	5.95
0.0645792563600783	0.880626223091976	6.07
0.060665362035225	0.888454011741683	6.74
0.060665362035225	0.888454011741683	6.74
0.0547945205479452	0.87866927592955	6.25
0.0567514677103718	0.886497064579256	6.74
0.0489236790606654	0.87866927592955	6.45
0.0547945205479452	0.892367906066536	7.29
0.0547945205479452	0.894324853228963	7.47
0.0528375733855186	0.888454011741683	7.04
0.0704500978473581	0.857142857142857	4.72
0.0665362035225049	0.870841487279843	5.45
0.0665362035225049	0.892367906066536	6.82
0.0645792563600783	0.88454011741683	6.33
0.0587084148727984	0.894324853228963	7.3
0.0626223091976517	0.882583170254403	6.26
0.0724070450097847	0.898238747553816	7.06
0.0704500978473581	0.876712328767123	5.67
0.060665362035225	0.89041095890411	6.89
0.050880626223092	0.886497064579256	6.96
0.0567514677103718	0.894324853228963	7.38
0.0567514677103718	0.900195694716243	7.94
0.050880626223092	0.886497064579256	6.96
0.060665362035225	0.896281800391389	7.38
0.0567514677103718	0.888454011741683	6.89
0.060665362035225	0.888454011741683	6.74
0.0567514677103718	0.89041095890411	7.05
0.0547945205479452	0.859099804305284	5.15
0.0626223091976517	0.89041095890411	6.82
0.0587084148727984	0.892367906066536	7.13
0.0704500978473581	0.886497064579256	6.26
0.0587084148727984	0.892367906066536	7.13
0.0528375733855186	0.886497064579256	6.89
0.0567514677103718	0.87866927592955	6.19
0.0645792563600783	0.88454011741683	6.33
0.0626223091976517	0.88454011741683	6.39
0.060665362035225	0.896281800391389	7.38
0.0743639921722113	0.906066536203523	7.67
0.0645792563600783	0.888454011741683	6.6
0.0567514677103718	0.898238747553816	7.74
0.0587084148727984	0.886497064579256	6.67
0.0587084148727984	0.886497064579256	6.67
0.076320939334638	0.894324853228963	6.61
0.0665362035225049	0.902152641878669	7.66
0.0665362035225049	0.902152641878669	7.66
0.0567514677103718	0.892367906066536	7.21
0.060665362035225	0.87279843444227	5.71
0.10958904109589	0.896281800391389	5.7
0.0958904109589041	0.89041095890411	5.74
0.0841487279843444	0.880626223091976	5.51
0.0919765166340509	0.898238747553816	6.35
0.0841487279843444	0.88454011741683	5.73
0.0743639921722113	0.86105675146771	4.81
0.076320939334638	0.909980430528376	7.96
0.0821917808219178	0.902152641878669	6.99
0.0802348336594912	0.904109589041096	7.24
0.0958904109589041	0.900195694716243	6.35
0.076320939334638	0.888454011741683	6.21
0.0665362035225049	0.87279843444227	5.56
0.0821917808219178	0.898238747553816	6.69
0.0900195694716243	0.902152641878669	6.7
0.0880626223091976	0.900195694716243	6.62
0.086105675146771	0.900195694716243	6.69
0.086105675146771	0.898238747553816	6.55
0.076320939334638	0.886497064579256	6.08
0.0684931506849315	0.864970645792564	5.11
0.0900195694716243	0.896281800391389	6.28
0.0900195694716243	0.902152641878669	6.7
0.0958904109589041	0.900195694716243	6.35
0.0919765166340509	0.896281800391389	6.22
0.0919765166340509	0.896281800391389	6.22
0.0900195694716243	0.896281800391389	6.28
0.0841487279843444	0.888454011741683	5.96
0.086105675146771	0.876712328767123	5.26
0.0841487279843444	0.870841487279843	5.03
0.0782778864970646	0.880626223091976	5.67
0.0841487279843444	0.88454011741683	5.73
0.0782778864970646	0.874755381604697	5.36
0.0626223091976517	0.863013698630137	5.15
0.0626223091976517	0.843444227005871	4.34
0.0724070450097847	0.87866927592955	5.72
0.0704500978473581	0.882583170254403	6.01
0.076320939334638	0.88454011741683	5.96
0.0743639921722113	0.87866927592955	5.67
0.0821917808219178	0.89041095890411	6.15
0.0900195694716243	0.886497064579256	5.68
0.076320939334638	0.898238747553816	6.91
0.0743639921722113	0.892367906066536	6.54
0.0724070450097847	0.87866927592955	5.72
0.0684931506849315	0.864970645792564	5.11
0.076320939334638	0.874755381604697	5.41
0.0782778864970646	0.894324853228963	6.54
0.0782778864970646	0.896281800391389	6.69
0.0841487279843444	0.896281800391389	6.48
0.0743639921722113	0.880626223091976	5.78
0.0743639921722113	0.87866927592955	5.67
0.0684931506849315	0.87279843444227	5.5
0.0645792563600783	0.86692759295499	5.3
0.0998043052837573	0.882583170254403	5.22
0.0900195694716243	0.874755381604697	5.08
0.0821917808219178	0.87279843444227	5.17
0.0802348336594912	0.87279843444227	5.21
0.0743639921722113	0.87279843444227	5.35
0.0802348336594912	0.880626223091976	5.62
0.0939334637964775	0.876712328767123	5.08
0.086105675146771	0.86692759295499	4.81
0.0802348336594912	0.85518590998043	4.46
0.0782778864970646	0.851272015655577	4.35
0.0684931506849315	0.847358121330724	4.38
0.0821917808219178	0.833659491193738	3.72
0.0743639921722113	0.88454011741683	6.02
0.0802348336594912	0.882583170254403	5.73
0.0743639921722113	0.874755381604697	5.46
0.0782778864970646	0.87279843444227	5.26
0.0724070450097847	0.857142857142857	4.68
0.0684931506849315	0.868884540117417	5.3
0.0704500978473581	0.880626223091976	5.89
0.076320939334638	0.882583170254403	5.84
0.0724070450097847	0.882583170254403	5.95
0.0684931506849315	0.87866927592955	5.83
0.0665362035225049	0.864970645792564	5.16
0.0645792563600783	0.864970645792564	5.2
0.0724070450097847	0.87866927592955	5.72
0.0665362035225049	0.859099804305284	4.89
0.0684931506849315	0.864970645792564	5.11
0.0645792563600783	0.859099804305284	4.93
0.0743639921722113	0.86692759295499	5.07
0.0665362035225049	0.86105675146771	4.97
0.0821917808219178	0.87279843444227	5.17
0.0724070450097847	0.853228962818004	4.53
0.0704500978473581	0.86105675146771	4.89
0.0704500978473581	0.876712328767123	5.67
0.0724070450097847	0.876712328767123	5.61
0.0704500978473581	0.876712328767123	5.67
0.0704500978473581	0.864970645792564	5.07
0.0841487279843444	0.898238747553816	6.62
0.0919765166340509	0.898238747553816	6.35
0.0743639921722113	0.896281800391389	6.83
0.0724070450097847	0.88454011741683	6.08
0.076320939334638	0.880626223091976	5.73
0.0743639921722113	0.87866927592955	5.67
0.0684931506849315	0.86692759295499	5.2
0.060665362035225	0.857142857142857	4.93
0.0567514677103718	0.888454011741683	6.89
0.0567514677103718	0.894324853228963	7.38
0.0567514677103718	0.886497064579256	6.74
0.0547945205479452	0.868884540117417	5.65
0.050880626223092	0.859099804305284	5.24
0.0489236790606654	0.85518590998043	5.1
0.0645792563600783	0.864970645792564	5.2
0.0645792563600783	0.868884540117417	5.4
0.060665362035225	0.864970645792564	5.3
0.060665362035225	0.874755381604697	5.83
0.0724070450097847	0.87866927592955	5.72
0.0684931506849315	0.868884540117417	5.3
0.0724070450097847	0.863013698630137	4.93
0.060665362035225	0.882583170254403	6.32
0.060665362035225	0.87866927592955	6.07
0.0587084148727984	0.880626223091976	6.25
0.0567514677103718	0.86692759295499	5.5
0.0547945205479452	0.851272015655577	4.8
0.0528375733855186	0.849315068493151	4.75
0.0665362035225049	0.870841487279843	5.45
0.0704500978473581	0.886497064579256	6.26
0.0704500978473581	0.88454011741683	6.14
0.0665362035225049	0.87279843444227	5.56
0.060665362035225	0.87279843444227	5.71
0.0528375733855186	0.87866927592955	6.31
0.0704500978473581	0.89041095890411	6.54
0.0567514677103718	0.882583170254403	6.45
0.0489236790606654	0.874755381604697	6.18
0.0587084148727984	0.880626223091976	6.25
0.060665362035225	0.857142857142857	4.93
0.0528375733855186	0.85518590998043	5.01
0.0880626223091976	0.853228962818004	4.25
0.0821917808219178	0.853228962818004	4.35
0.0841487279843444	0.859099804305284	4.53
0.0880626223091976	0.86105675146771	4.54
0.0724070450097847	0.851272015655577	4.45
0.0684931506849315	0.845401174168297	4.31
0.060665362035225	0.87866927592955	6.07
0.060665362035225	0.87279843444227	5.71
0.0665362035225049	0.88454011741683	6.26
0.0626223091976517	0.880626223091976	6.13
0.0626223091976517	0.874755381604697	5.77
0.0626223091976517	0.835616438356164	4.07
0.050880626223092	0.882583170254403	6.66
0.0528375733855186	0.868884540117417	5.71
0.0547945205479452	0.87866927592955	6.25
0.060665362035225	0.876712328767123	5.94
0.0528375733855186	0.85518590998043	5.01
0.0528375733855186	0.843444227005871	4.52
0.0528375733855186	0.86692759295499	5.6
0.0567514677103718	0.876712328767123	6.06
0.0567514677103718	0.876712328767123	6.06
0.0645792563600783	0.882583170254403	6.2
0.0645792563600783	0.87279843444227	5.61
0.0547945205479452	0.857142857142857	5.06
0.0528375733855186	0.837573385518591	4.3
0.0704500978473581	0.86105675146771	4.89
0.076320939334638	0.87866927592955	5.62
0.076320939334638	0.89041095890411	6.34
0.0743639921722113	0.894324853228963	6.68
0.0724070450097847	0.88454011741683	6.08
0.050880626223092	0.868884540117417	5.76
0.050880626223092	0.86692759295499	5.65
0.0587084148727984	0.876712328767123	6
0.0547945205479452	0.876712328767123	6.12
0.0528375733855186	0.874755381604697	6.06
0.0587084148727984	0.898238747553816	7.65
0.0587084148727984	0.876712328767123	6
0.0547945205479452	0.86105675146771	5.24
0.0528375733855186	0.876712328767123	6.18
0.0567514677103718	0.89041095890411	7.05
0.0567514677103718	0.89041095890411	7.05
0.0450097847358121	0.87279843444227	6.18
0.0489236790606654	0.876712328767123	6.31
0.0489236790606654	0.870841487279843	5.94
0.0567514677103718	0.886497064579256	6.74
0.050880626223092	0.886497064579256	6.96
0.060665362035225	0.898238747553816	7.56
0.0567514677103718	0.868884540117417	5.6
0.0587084148727984	0.882583170254403	6.39
0.0567514677103718	0.880626223091976	6.32
0.0567514677103718	0.886497064579256	6.74
0.0587084148727984	0.880626223091976	6.25
0.0430528375733855	0.886497064579256	7.28
0.050880626223092	0.896281800391389	7.83
0.060665362035225	0.908023483365949	8.58
0.0567514677103718	0.906066536203523	8.57
0.0567514677103718	0.894324853228963	7.38
