type	Epi	Fib	B	NK	CD4T	CD8T	Mono	Neutro	Eosino
Breast cancer	0.665445768948446	0	0.0496099814948283	0.0660201381128554	0.0460465430462859	0	0.0608397764167881	0.109167124761962	0.00287066721883507
Breast cancer	0.456943805186265	0.0423844144237909	0.0611243725292389	0.082457108276511	0.0611871389652864	0	0.0831548626849264	0.212748297933982	0
Breast cancer	0.763435243706871	0	0.0325288870641519	0.0515048287300549	0.0434278157353856	0	0.0481314961168364	0.0497472281018984	0.0112245005448016
Breast cancer	0.188022431479761	0.0384847400795674	0.035736585845202	0.0554590036651438	0.0359991083278252	0	0.0782770434767531	0.568021087125747	0
Breast cancer	0.461400388606158	0.0441765243076823	0.0645140192075711	0.0782874186796814	0.0529939434367558	0	0.0725737596602449	0.226053946101906	0
Breast cancer	0.920965377517357	0	0.0147400675036389	0.0208897759946821	0.0185648224727429	0	0.0145898781652786	0.0102500783463009	0
Breast cancer	0.830439895742055	0	0.0275802050068527	0.0412235151398376	0.0331367620261054	0	0.0307107535124461	0.0277238476793898	0.00918502089331391
Breast cancer	0.249725731155316	0.0434218932543068	0.0353004637753492	0.04042156739812	0.0333645842379417	0	0.0386082493471969	0.559157510831769	0
Breast cancer	0.239269845850459	0.0473274513646447	0.0625091419025216	0.0754004165474598	0.0484463847409125	0	0.112054282034486	0.414992477559517	0
Breast cancer	0.843811638706176	0	0.023366193164636	0.0404123164925138	0.0295990524305702	0	0.0338307134856674	0.022255773376803	0.00672431234363389
Breast cancer	0.344710766244895	0.0414577315644906	0.0567407056647223	0.0761733766170303	0.0531028309565397	0	0.0622674274733468	0.365547161478975	0
Breast cancer	0.141542328339683	0.0323784216100427	0.0183829146774426	0.0210176512562953	0.0154031402663416	0	0.0297105701763573	0.741564973673837	0
Breast cancer	0.59193087338599	0	0.0533684097018591	0.0745208372261584	0.0472898276306711	0	0.0885471920378053	0.134667275262585	0.00967558475493064
Breast cancer	0.470212689536527	0.0487204137586905	0.0564199374060543	0.0755667425283388	0.0508022686564359	0	0.059501302789105	0.238776645324849	0
Breast cancer	0.94460325577609	0	0.00936807388825931	0.0144913239484913	0.0123719565145292	0	0.0132876691753398	0.00268206199246456	0.00319565870482552
Breast cancer	0.527447756040372	0	0.0545373579953783	0.0760117061357716	0.0547978626545213	0	0.0657333283769775	0.221471988796979	0
Breast cancer	0.190227562462087	0.0506440755847875	0.03235000292907	0.0431428589000362	0.0313812883888955	0	0.0376264930003481	0.614627718734776	0
Breast cancer	0.220628797495346	0.0430944592238018	0.0556058463567068	0.060507928424861	0.0424859957441802	0	0.0449134809452296	0.532763491809874	0
Breast cancer	0.439337665436894	0.0349577731633845	0.0508160091169621	0.067825266780115	0.0528113826186547	0	0.0618679764267434	0.292383926457247	0
Breast cancer	0.343009772322864	0.0474996893615064	0.0628893789564826	0.0773077310534827	0.0404053512635955	0	0.0764255840845189	0.35246249295755	0
Breast cancer	0.92768799402807	0	0.0138783967301156	0.0189327251169113	0.013996710104531	0	0.0129434788359176	0.00781003515448336	0.00475066002997063
Breast cancer	0.783039662635214	0	0.0347833780459986	0.0481583670708603	0.0369781223561309	0	0.0438358124216385	0.0518116300346306	0.00139302743552755
Breast cancer	1	0	0	0	0	0	0	0	0
Breast cancer	0.985354042028945	0	0.00250945284326142	0.00392442820979301	0.00311512898559236	0	0.00325407639739612	0.000811835855245175	0.00103103567976642
Breast cancer	0.417531655221816	0.0399771458306242	0.0473956459813197	0.0690570162829911	0.0441390624455207	0	0.0530206538207251	0.328878820417003	0
Breast cancer	0.519487448939635	0	0.051933287628911	0.0768992419127395	0.0577244795503326	0	0.0647189524592251	0.229236589509156	0
Breast cancer	0.453916978196557	0	0.0510472195707027	0.0777286245068387	0.0524769423734817	0	0.0701853179650329	0.294644917387387	0
Breast cancer	0.577571325009976	0	0.054288857441808	0.0801993219560925	0.0601648102103293	0	0.0783639976944585	0.137028765755828	0.0123829219315079
Breast cancer	0.700196392436835	0.0197158308091846	0.0433607797315423	0.0562258997436795	0.0454402893821366	0	0.0473047555661355	0.0877560523304867	0
Breast cancer	0.383681578450456	0.0424621862551642	0.0472633255186447	0.0700871820986499	0.0501855045129686	0	0.0473794332940801	0.358940789870036	0
Breast cancer	0.0858125619529149	0.0245505248283813	0	0	0	0	0.00508717194435509	0.884549741274349	0
Breast cancer	0.0803644804607198	0.0142217118314368	0	0	0	0	0.0273470465044548	0.878066761203389	0
Breast cancer	0.460475660102025	0.0464921405767102	0.0566282680267291	0.077035166680753	0.0538403534643996	0	0.0613981308815817	0.244130280267801	0
Breast cancer	0.268884705334848	0.0700881991869751	0.0502960445410817	0.0661418361404068	0.0367701889234322	0	0.0600222383202259	0.447796787553031	0
Breast cancer	0.738566514115	0.0117350578845152	0.0401237307633756	0.050608964943703	0.0362784644082958	0	0.0503949583032033	0.0652169739410142	0.0070753356408931
Breast cancer	0.676455441833451	0.00559587037224501	0.0499184841483568	0.0651940058080183	0.0521409910364066	0	0.0501233913369552	0.093157358713512	0.00741445675105495
Breast cancer	0.593038195644471	0	0.0567182533598241	0.0751421800464806	0.0558334340073042	0	0.0570293346826336	0.156483193853648	0.00575540840563842
Breast cancer	0.491873807754871	0.0998239129437765	0.0459762312102715	0.0615860183968357	0.0467855390967906	0	0.0636959833127256	0.19025850728473	0
Breast cancer	0.989677815066474	0	0.00190533422642688	0.00249023373106649	0.00188580896848881	0	0.00194519365404932	0.00206229288693613	3.33214665586384e-05
Breast cancer	0.993980856423622	0	0.00104698001269654	0.00148283568748254	0.00117632391187169	0	0.00123517043549791	0.000932700257322674	0.000145133271506793
Breast cancer	0.725663768653442	0	0.0420478883166368	0.0556695588120297	0.0392551640357006	0	0.050545032954761	0.0809403803359647	0.00587820689146543
Breast cancer	0.889684277793769	0	0.0163063608105736	0.0282752204797779	0.0233704817958316	0	0.0224312774980906	0.0129467259656647	0.00698565565629198
Breast cancer	0.192509681407673	0.0522809462940339	0.0345369191872195	0.038531137318758	0.0247584337816089	0	0.0290480098447703	0.628334872165937	0
Breast cancer	0.663022476018851	0	0.0415544300026384	0.0860755041180333	0.0944835488092508	0	0.06606340632364	0.0280344863384994	0.0207661483890868
Breast cancer	0.747971267631106	0	0.0269252844192927	0.0458198535993136	0.064284870669563	0	0.0479898010567436	0.0600265916153406	0.00698233100864084
Breast cancer	0.680291525300397	0	0.034424188010071	0.0571879435672393	0.0617839755597061	0	0.0509798375181954	0.115332530044391	0
Breast cancer	0.254229815914507	0.0112334769866802	0.00348103317380168	0.0238800806197354	0.0469682134088963	0	0.0645465928789691	0.59566078701741	0
Breast cancer	0.906001058274508	0	0.0145598357941771	0.0215082268771659	0.0181921138724723	0	0.015494151320027	0.0179960760487984	0.00624853781285132
Breast cancer	0.562828328573914	0	0.0458142091176883	0.0706912643609163	0.071772477409406	0	0.0573699705523402	0.191523749985735	0
Breast cancer	0.616552235172167	0.0350975884588928	0.0439642805100875	0.07520524949089	0.0814609618691798	0	0.0576212111434113	0.0900984733553715	0
Breast cancer	0.764758159295809	0	0.0360916660932103	0.0530598577576589	0.0479014323760464	0	0.0474545273672882	0.0474663113412721	0.00326804576871487
Breast cancer	0.577743204106188	0.0246198704020233	0.0470385467561471	0.0702575540238171	0.0573319421429895	0	0.0640133510046003	0.158995531564235	0
Breast cancer	0.728393854132156	0	0.0377991561167483	0.063664866376357	0.0488006894621448	0	0.0510539253522957	0.0670833086830646	0.00320419987723365
Breast cancer	0.198036468756778	0.017530224382872	0.0067104818520128	0.0288704401801019	0.0475216254992234	0	0.0859594994725158	0.615371259856496	0
Breast cancer	0.84036667086378	0	0.0170209419526375	0.0379832789612243	0.0416813243738381	0	0.0265604944281049	0.0363872894204151	0
Breast cancer	0.1595042174939	0.0260515724033554	0	0.0300409963656701	0.0524461637904769	0	0.0226650992110187	0.709291950735579	0
Breast cancer	0.0736528944654032	0.00965272978685677	0	0	0.0116010118061881	0	0	0.905093363941552	0
Breast cancer	0.735420237920067	0	0.0408902716635182	0.0646378167871731	0.0640137220074131	0	0.041962988399241	0.0530749632225872	0
Breast cancer	0.250468134106524	0.0270092677842531	0.0230072286669681	0.0338156370387755	0.0331503656201812	0	0.0463378057094872	0.586211561073811	0
Breast cancer	0.346636290983462	0.00818947656720048	0.0158152413292332	0.0500370524841472	0.0635294546132812	0	0.0543785195756872	0.461413964446989	0
Breast cancer	0.887950552066336	0	0.0111743632379614	0.0191621732456084	0.0234808539358237	0	0.0262865122838446	0.0319455452304261	0
Breast cancer	0.336974420287888	0.0374603567673363	0.0492929881023961	0.063539096243604	0.0411719568643351	0	0.0472924018100449	0.424268779924396	0
Breast cancer	0.403774623059163	0.0436818567647448	0.0668102237010857	0.0841847469660017	0.0673893007196362	0	0.0963023972826017	0.237856851506767	0
Breast cancer	0.46014426674517	0.0278040922802403	0.0557106217922276	0.0692791953937121	0.0505335483322927	0	0.0709046771354276	0.265623598320929	0
Breast cancer	0.956359517378424	0	0.00706277214983651	0.0118822552154481	0.00805874593819796	0	0.0100474784153897	0.00476600418186032	0.00182322672084371
Breast cancer	0.436615515374703	0.00904944683390346	0.0634495922956286	0.0827741653983326	0.0562053472017807	0	0.162156887361913	0.177609551018694	0.0121394945150444
Breast cancer	0.64841897072551	0	0.0554488920824841	0.0762479677256009	0.0549425195518131	0	0.0723490654413485	0.0853110438422859	0.00728154063095773
Breast cancer	0.930165733028262	0	0.0124338629347411	0.0187964259848285	0.0138187565552249	0	0.0142060408200965	0.00811328258664137	0.00246589809020557
Breast cancer	0.125897203271001	0.0222838441059396	0.0148308943946751	0.0134586260116626	0.0071883439039347	0	0.0167846146395957	0.799556473673191	0
Breast cancer	0.853721665813713	0	0.0251945656731001	0.0332020094131903	0.0254804801988164	0	0.0300929879434208	0.0250566440284136	0.00725164692934567
Breast cancer	0.939521638973755	0	0.0115098878301991	0.0173016277541011	0.012549408559965	0	0.0126272376554952	0.00217618615485834	0.0043140130716263
Breast cancer	0.192427624843026	0.0662573755318961	0.124408823226796	0.148348287850578	0.134431354383303	0	0.117695563942063	0.185296288850518	0.0311346813718202
Breast cancer	0.873417460489693	0	0.0198634087954115	0.0308104822918632	0.0255066440131163	0	0.0232390255928749	0.0244555844258755	0.00270739439116538
Breast cancer	0.241739405512643	0.0501115123545012	0.0323294336609926	0.0490067004299388	0.0393666458850806	0	0.0238966742719983	0.563549627884845	0
Breast cancer	0.997202442076937	0	0.000519766672309872	0.000690911527175023	0.000655926257301427	0	0.000560003530306093	0.000194808153280129	0.000176141782690779
Breast cancer	0.964634300668138	0	0.0067415028192049	0.00940734787639284	0.00615593858032083	0	0.00676593177018926	0.00502761117086476	0.00126736711488981
Breast cancer	0.980075238197515	0	0.00380132221923437	0.00562947352765092	0.00325277359641551	0	0.00398637073731702	0.00225191604262346	0.00100290567924409
Breast cancer	0.219487721410114	0.0472501226998052	0.062155648948299	0.0749106316592052	0.0528361851626755	0	0.124586277271529	0.418773412848373	0
Breast cancer	0.747142217843426	0	0.0375876437294297	0.0622315221281519	0.0527668948113053	0	0.0448241156651438	0.0413501042363414	0.0140975015862023
Breast cancer	0.439337225756109	0.0160614919400841	0.0633566222036571	0.0822314657388828	0.0602901061217581	0	0.0875458772623089	0.248841039094108	0.00233617188309238
Breast cancer	0.950273694099663	0	0.009191670070543	0.0128270481449707	0.0096968949187819	0	0.00966509090715179	0.00637737436879455	0.00196822749009514
Breast cancer	0.230639649907546	0.0558513933727825	0.0376711489534574	0.0565395186723423	0.039624417297542	0	0.0264333703382208	0.553240501458109	0
Breast cancer	0.936470387157167	0	0.0120369767979067	0.0173683238571914	0.0115289127105926	0	0.0121911980065997	0.00691555574870886	0.00348864572183388
Breast cancer	0.780699657742474	0	0.0346661281514606	0.0539083994008174	0.0470301458987191	0	0.0421689561801177	0.0320764967649772	0.00945021586143422
Breast cancer	0.282037884778117	0.049506208723185	0.0433837591473	0.0527553251698744	0.0384446657577334	0	0.054973701445263	0.478898454978527	0
Breast cancer	0.509014108658644	0.0208821015927801	0.0485215075732437	0.0669723495545702	0.0400453412786587	0	0.0672747441359583	0.247289847206145	0
Breast cancer	0.985142607417059	0	0.00247880739103088	0.00398798319499272	0.00348790573317295	0	0.00309141814016228	0.00126961776229972	0.000541660361283009
Breast cancer	0.770000006339062	0	0.0335995287319315	0.0547557469470918	0.0416275426792726	0	0.0575698873490139	0.0311217002599843	0.011325587693644
Breast cancer	0.950160420433161	0	0.00809123865007922	0.0118030331025985	0.00980899072533576	0	0.00957935318140997	0.010556963907416	0
Breast cancer	1	0	0	0	0	0	0	0	0
Breast cancer	0.0903160140927728	0.0146256357885378	0.00938429792881589	0.00873071243461497	0.00987951959036732	0	0	0.867063820164891	0
Breast cancer	0.818657805671207	0	0.0284758932828456	0.046752838429148	0.039572205424537	0	0.0343100725109993	0.0249673281224847	0.00726385655877825
Breast cancer	1	0	0	0	0	0	0	0	0
Breast cancer	0.832146661376609	0	0.0266930868583408	0.0458102974856921	0.0358407766546481	0	0.0327255496679823	0.0136844750666302	0.0130991528900972
Breast cancer	0.464059651529218	0.0765914999774981	0.0508047100840075	0.0760000821419701	0.0517107555533949	0	0.0747430138600999	0.206090286853811	0
Breast cancer	0.355768465508894	0.105361637929938	0.0716072858875132	0.0921930870400855	0.0629167176248885	0	0.105759813491514	0.206392992517167	0
Breast cancer	0.848096246336325	0	0.0221635523875005	0.0328299035057109	0.0258957791116926	0	0.0323562503589562	0.0386582682998153	0
Breast cancer	0.853163901911405	0	0.023230351228289	0.0373521438076197	0.0312051205437049	0	0.0330131999094983	0.0207906768463312	0.0012446057531518
Breast cancer	0.0792031381828377	0.0176226391560455	0.00342121224603964	0.00388034554579984	0.00044264922985543	0	0	0.895430015639422	0
Breast cancer	1	0	0	0	0	0	0	0	0
Breast cancer	0.0496959785318199	0.0161284493994544	0.0056104265725672	0.00919528284452882	0.0128192738354764	0	0	0.906550588816153	0
Breast cancer	0.289618483248215	0.0426217494247444	0.0353366799232835	0.0510800640040572	0.0384459407152278	0	0.0391125623059646	0.503784520378507	0
Breast cancer	0.985507626126021	0	0.00247717650631049	0.00401674610691668	0.00307181148322452	0	0.00276734899161894	0.00131436713661733	0.000844923649291242
Breast cancer	0.907966450476984	0	0.0147725481443221	0.0181811068534694	0.0120977152089443	0	0.0233557780729131	0.022346378360932	0.00128002288243472
Breast cancer	0.982820282487232	0	0.00290212574436434	0.00460877907115623	0.00409338006061738	0	0.00300298808024195	0.00206733634757866	0.000505108208809452
Breast cancer	0.882226989842601	0	0.0170932428558649	0.0304888359226724	0.0252598413509856	0	0.0247922418570746	0.0154611997160567	0.00467764845474519
Breast cancer	0.618065408727825	0	0.0464766187080521	0.0678927994718221	0.0493382894794886	0	0.0574229746375005	0.160803908975312	0
Breast cancer	0.12759312318299	0.0323370551541015	0.0136906128856096	0.0171110886400255	0.0118688258343289	0	0.0223819794647488	0.775017314838196	0
Breast cancer	0.258725300583524	0.0533777739910421	0.0282546917661148	0.042742677620821	0.0351307212884148	0	0.0576497969915765	0.524119037758506	0
Breast cancer	0.144576074567775	0.0413823113203271	0.0226842086939026	0.024947893759733	0.0191373223983505	0	0.0115374765182925	0.73573471274162	0
Breast cancer	0.992442993265439	0	0.00126519772275842	0.00205535423164045	0.00170407893190766	0	0.00155584387696433	0.000502315311209287	0.000474216660080599
Breast cancer	0.21813517843874	0.0488510722063973	0.0266713622150534	0.036911803180156	0.029037878491122	0	0.0276674325109545	0.612725272957577	0
Breast cancer	0.369292790914503	0.036789402527227	0.0528287946162224	0.0704248596817396	0.0459513096663234	0	0.0602061508302913	0.364506691763693	0
Breast cancer	0.10811586169716	0.0415992492570019	0.0226248070274071	0.0277118537400338	0.0206812718932352	0	0.0648048030441318	0.714462153341031	0
Breast cancer	0.772021908960879	0	0.0326751283702969	0.0471507927378746	0.0430353233617942	0	0.0432336012951113	0.0613974865822643	0.000485758691779799
Breast cancer	0.130675409227615	0.0467147442769152	0.0149579844836897	0.0245946797859189	0.017334703522449	0	0.00229592579922178	0.763426552904191	0
Breast cancer	0.527188176895029	0.0181762233991599	0.0524017399515929	0.0707439859191668	0.0600547712955098	0	0.050559228047709	0.220875874491833	0
Breast cancer	0.343338854024089	0.0462432681009858	0.046513914765791	0.0597299763339649	0.0391544555739395	0	0.0489032112912577	0.416116319909972	0
Breast cancer	0.0357354917495246	0.0119982358449551	0	0	0.0114575463697778	0	0.0144901953241894	0.926318530711553	0
Breast cancer	0.685597160410248	0	0.0434643533469565	0.063481683814468	0.0458109748190848	0	0.0516184846549585	0.110027342954284	0
Breast cancer	0.989897516993624	0	0.0018839165000597	0.0024953788330446	0.00202149697075868	0	0.00179707036745137	0.00171338039277936	0.000191239942282074
Breast cancer	0.36460727788017	0.0597017413593283	0.0607782311539593	0.0898140745004407	0.0704569129149086	0	0.0900768776269746	0.264564884564218	0
Breast cancer	0.510657850001181	0	0.0645474795769337	0.086133452695039	0.0814354004226247	0	0.0972767195430313	0.138859144121065	0.0210899536401249
Breast cancer	0.509666260639271	0	0.0608229545299329	0.101826380308103	0.0734576977916778	0	0.145094754754709	0.0947388317331917	0.0143931202431138
Breast cancer	0.906347467945248	0	0.0162867222327966	0.0256587822607526	0.0195933704461135	0	0.017602273024717	0.00975173268235856	0.00475965140801375
Breast cancer	0.436329173230259	0.0335807320968736	0.0481745329181664	0.0680385151501856	0.0550943133319551	0	0.0669216077655345	0.291861125507026	0
Breast cancer	0.579241377174882	0	0.0629278199723915	0.0924819654694134	0.0648876065991977	0	0.0768153626360497	0.0973678928718679	0.0262779752761974
Breast cancer	0.817865023659996	0	0.0297348100112717	0.0429580923945468	0.0348667163178492	0	0.0352397202152046	0.0269689949756284	0.0123666424255039
Breast cancer	0.354063153920601	0.0410545593304553	0.0447953096588398	0.0547209086748148	0.0393252953990137	0	0.0560907225384407	0.409950050477835	0
Breast cancer	0.659701096914508	0	0.0461125168835608	0.0640163014249049	0.0529640098294047	0	0.0598227887715774	0.117383286176044	0
Breast cancer	0.577817270251176	0.0201669209239413	0.0534873056204825	0.0667901328977067	0.0501527712204578	0	0.0527325077063647	0.178853091379871	0
Breast cancer	0.710940899319783	0	0.0433327249459231	0.0573150107567879	0.0433271999110258	0	0.0498456883558986	0.0915059812792009	0.00373249543138034
Breast cancer	0.337093314937492	0.0425931520320145	0.0419116149722021	0.0491116063859931	0.0328110492205361	0	0.0428463724484974	0.453632890003265	0
Breast cancer	0.246067058887074	0.0359427133224429	0.024883791792837	0.0352093759043983	0.0242503831817925	0	0.0432119588253816	0.590434718086074	0
Breast cancer	0.383239730343812	0.0478242955324161	0.0432284773115404	0.0589957907911738	0.0496806241839984	0	0.0545386234051125	0.362492458431947	0
Breast cancer	0.240138685134075	0.064021043150391	0.0305911740056588	0.0419507044434085	0.0280160139119093	0	0.0387473052026843	0.556535074151873	0
Breast cancer	0.239861736880389	0.062964943468917	0.0284053280709068	0.0406440988208627	0.0300249228589163	0	0.0412906981417618	0.556808271758247	0
Breast cancer	0.130878031871936	0.0379568739200365	0.0155971885740567	0.0191691544815942	0.00981052870655408	0	0.017000222247802	0.769588000198021	0
Breast cancer	0.181285433699073	0.0259254618744903	0.0171555550603814	0.0205336310211246	0.0209649953141743	0	0.0286471642655438	0.705487758765212	0
Breast cancer	0.162856855097476	0.0398773820817443	0.0182375118226843	0.0241634534881637	0.0190639463915582	0	0.0226539221051648	0.713146929013208	0
Breast cancer	0.800632232596475	0	0.0331327167764174	0.0501659844862795	0.0362624185232299	0	0.0384224410642619	0.0376960224989186	0.00368818405441761
Breast cancer	0.170364212260767	0.0446552333732848	0.0259572214595258	0.0332797986187825	0.0184143832949297	0	0.0282181359344775	0.679111015058233	0
Breast cancer	0.661022891311587	0	0.0435099279699694	0.0664996421687832	0.0416405171036637	0	0.0571253281305206	0.130201693315476	0
Breast cancer	0.450446914759904	0.0216169506103813	0.0371473803449507	0.0740751915377041	0.0780053843945046	0	0.0658175293902951	0.272890648962261	0
Breast cancer	0.478629504118558	0	0.0594283580805323	0.0703876346936434	0.0559998456385199	0	0.0658930246641008	0.269661632804645	0
Breast cancer	0.317307821939429	0.0446305936346669	0.0500785398880964	0.0551383614406795	0.04371410327788	0	0.07274347706229	0.416387102756959	0
Breast cancer	0.941556799871871	0	0.00766633813325708	0.0137606905756584	0.0121739297606645	0	0.0106122345343877	0.0124946550832277	0.00173535204093363
Breast cancer	0.362449750208886	0.0207939676793091	0.032849355489424	0.0577876770960732	0.0665005562736238	0	0.041948730297837	0.417669962954847	0
Breast cancer	0.0863756138080836	0.0155209062073429	0	0	0.0221432867798704	0	0.00867271438072995	0.867287478823973	0
Breast cancer	0.918077899225829	0	0.0145078076662892	0.0218095575023618	0.0148775621569556	0	0.0169532690310669	0.00915283289189188	0.00462107152560554
Breast cancer	0.279112907343928	0.0683624540616473	0.0622903919769639	0.0767624486959731	0.0562696333417751	0	0.0800128111054489	0.377189353474264	0
Breast cancer	0.364028417834231	0.0534711140942987	0.0547600580831659	0.0708394347577421	0.0539649961132323	0	0.0824974590678359	0.320438520049494	0
Breast cancer	0.840201003075286	0	0.0263291735500209	0.0383103051439794	0.0293495027257729	0	0.0315700805537387	0.0338757236042722	0.000364211346929805
Breast cancer	0.133013015806341	0.0268341759305363	0.0205449503228064	0.0345153119823238	0.0280079832597315	0	0.119119457314796	0.637965105383465	0
Breast cancer	0.580558823660589	0	0.0533934342020939	0.0707028573316297	0.0472711606084103	0	0.0683285483102297	0.179745175887048	0
Breast cancer	0.0799192899632142	0.0212662752928428	0.00012517499059526	0.00658777331794162	0.0096058987883547	0	0.0219957144646158	0.860499873182436	0
Breast cancer	0.841984889925366	0	0.0254894478346021	0.0366954991614602	0.026443465716722	0	0.0319499520539343	0.0339101511496666	0.00352659415824868
Breast cancer	0.347088331292294	0.0449335777778897	0.0561481557189011	0.0715481901890057	0.0492125028010345	0	0.0888523002192661	0.342216942001609	0
Breast cancer	0.0359079722313693	0.0110669290489999	0	0	0.00282682627069405	0	0.00928693956254307	0.940911332886394	0
Breast cancer	0.854094300796612	0	0.0224552734378189	0.0380682723356394	0.0330159428811767	0	0.0366308169370778	0.00897050091752533	0.00676489269415021
Breast cancer	0.872651560628325	0	0.0210584988762473	0.02855407651513	0.0218763336298127	0	0.0278311584846446	0.0279385008550093	8.98710108310821e-05
Breast cancer	0.126508895392703	0.0443223177975119	0.0233134044954731	0.0342773567794466	0.0286320921229463	0	0.0318601619412346	0.711085771470685	0
Breast cancer	0.030028990595823	0.00816829709003293	0	0	0	0	0.0201983093520011	0.941604402962143	0
Breast cancer	0.199854146208297	0.0571785831023361	0.0509014804495314	0.0603850477089466	0.0459026860817213	0	0.0792861818365154	0.506491874612653	0
Breast cancer	0.503104743895902	0.0411684789998277	0.0581543845677692	0.07807438658486	0.0528715898149038	0	0.0769332582284301	0.189693157908307	0
Breast cancer	0.078679132684468	0.025779524394633	0	0	0.000773404756363253	0	0.0327592121797182	0.862008725984818	0
Breast cancer	0.0469282169964445	0.0187679832569944	0.00288167749422276	0.00106346407829226	0.00454072255371968	0	0.020551587409616	0.90526634821071	0
Breast cancer	0.776744041783464	0	0.0444079314652015	0.0583025035339382	0.0439615092584289	0	0.0476128911293903	0.020000087657648	0.00897103517192899
Breast cancer	0.431020393963734	0.0631067035548834	0.066048259956067	0.080263718991789	0.0529552179269805	0	0.0713379553891545	0.235267750217392	0
Breast cancer	0.41708089838996	0.0362072379362415	0.0638527173801453	0.0784051773239531	0.0505909467016585	0	0.0948337876569923	0.25902923461105	0
Breast cancer	0.437839847751525	0.0260104315041383	0.0598148845829139	0.0872764727675583	0.0751300829267112	0	0.075384277217566	0.238544003249587	0
Breast cancer	0.0580602278771174	0.0176967592178426	0.00588826131284375	0.00607385368482899	0.0120486185016626	0	0.00420362172840202	0.896028657677303	0
Breast cancer	0.214487323456873	0.0438839249938833	0.0348078930096464	0.0414364897383782	0.0273380033153341	0	0.0493297407068109	0.588716624779074	0
Breast cancer	0.998338188368432	0	0.000283604912859597	0.000403422178313178	0.000299034678947948	0	0.000343606466913562	0.000241041482665357	9.11019118686227e-05
Breast cancer	0.321375642640346	0.0309587220326162	0.078794629744399	0.104213674720773	0.104958734591644	0	0.10136728203082	0.247502713480642	0.0108286007587599
Breast cancer	0.092224108586046	0.0168852538124688	0.000477730234556725	0	0	0	0.0357251652471415	0.854687742119787	0
Breast cancer	0.676378784045314	0	0.051272688207557	0.0643909554956674	0.0465114521055932	0	0.0585529822578949	0.101574733765781	0.00131840412219256
Breast cancer	0.281515778718348	0.0241798148390074	0.0542392895878827	0.0648351568470498	0.0379237926338056	0	0.0759135027581988	0.461392664615708	0
Breast cancer	0.367443523773413	0.0621549006817686	0.0540344143684061	0.064519406848218	0.0441065564215557	0	0.0616612705685901	0.346079927338049	0
Breast cancer	0.865229197454257	0	0.020971771580719	0.0299606277167026	0.021782265422229	0	0.0285919517048453	0.0312707719800447	0.00219341414120235
Breast cancer	0.427075266499333	0	0.0545719125853126	0.0754456649430184	0.0519961618524854	0	0.0590388105175938	0.331872183602256	0
