WID-BC-index	immune cell proportion	type
-0.285916861922094	0.545655264282992	Ovarian cancer
-0.101730808510628	0.90555595460893	Ovarian cancer
0.742205126197539	0.104006476055452	Ovarian cancer
1.1366613427369	0.884280468125117	Ovarian cancer
0.177703040938239	0.329654754078892	Ovarian cancer
0.671275673928523	0.860173227155287	Ovarian cancer
0.770945558248807	0.0916071518148913	Ovarian cancer
0.552414465441018	0.357852164354351	Ovarian cancer
0.947384260324681	0	Ovarian cancer
0.337911785587174	0.359455465387122	Ovarian cancer
0.020348012374666	0.401628515608455	Ovarian cancer
0.981027617158543	0.116704749457171	Ovarian cancer
-0.407173586610506	0.442042255818846	Ovarian cancer
-0.286423625687068	0.577436907481152	Ovarian cancer
0.952920555608223	0.827637514735304	Ovarian cancer
-0.336699722038667	0.53727983590784	Ovarian cancer
0.599108931948279	0	Ovarian cancer
0.219807844899021	0.523993468612865	Ovarian cancer
-0.224097699591156	0.274270838250903	Ovarian cancer
0.858674106438182	0.899782053550935	Ovarian cancer
-1.00721521126554	0.910094302211196	Ovarian cancer
0.602837419107438	0.100627804095997	Ovarian cancer
0.0878850872917375	0.315483774530547	Ovarian cancer
0.320188925182791	0.0976393840049477	Ovarian cancer
-0.297215595217665	0.122231153837515	Ovarian cancer
0.118846863755394	0.279187589714187	Ovarian cancer
0.113628220690722	0.348459290345528	Ovarian cancer
0.516281317147217	0.137066428569135	Ovarian cancer
0.135228502937393	0.0520535270270905	Ovarian cancer
-1.23382045308502	0.551881419006453	Ovarian cancer
0.105059304426696	0.876401919742998	Ovarian cancer
-0.548955831572777	0.286364024729665	Ovarian cancer
-1.04922316949385	0.845339896612142	Ovarian cancer
-0.367711760039175	0.829317889271719	Ovarian cancer
-0.290621623349301	0.811035595005813	Ovarian cancer
0.854849987018264	0.617932254195928	Ovarian cancer
-0.038409852549432	0.825966726256189	Ovarian cancer
0.00805223552584234	0.665186089301112	Ovarian cancer
0.288076607649306	0.20743266433019	Ovarian cancer
0.425274255086389	0.802561710529103	Ovarian cancer
0.517844739388998	0.612178855781968	Ovarian cancer
-0.606144544698238	0.813750030485898	Ovarian cancer
-0.52572170912422	0.146197024275066	Ovarian cancer
