immune variance	epithelial variance
0.0165941061828861	0.0612629340783018
0.03358905863193	0.0250869625051669
0.000887323426420662	0.0503586115012932
0.0134228987544639	0.00613037543577638
0.00742036335421696	0.0863681768378286
0.0268190742446165	0.0484587764965393
0.00143466936718934	0.0836788942976156
0.0243175133878313	0.0196965544232084
0.00251232545611083	0.0726593653336876
0.0124637387361898	0.0730117763884866
0.0111033388395078	0.0661273471797843
0.0293952014160262	0.0120163125691364
0.0176477117723197	0.0730027832620616
0.00952662542514288	0.0552536789759399
0.00698836456327868	0.0804234986775739
0.0462893042749556	0.0405322664757891
0.0292537894886272	0.0042542221411441
0.0145383608503079	0.0637674428641023
0.00467114725535218	0.0777818073638109
0.000361595271582963	0.0864873639814183
0.00906078266279609	0.0597485908349394
0.000394667496344598	0.0761750320124187
0.0220491703909746	0.0104688399438517
0.00574498365803403	0.0677068824395941
0.0321717148399545	0.0228185621281622
0.0146186545403874	0.0985064217963503
0.0318047220634261	0.0477984057872002
0.0012529808945743	0.0683214972121311
0.00929585396633783	0.075309532858812
0.00169592395491749	0.0514224388080681
0.0109329673667797	0.00189836771009337
0.00347343366264328	0.0570493861284711
0.000892699370655631	0.0628987661643588
0.00709112489250134	0.0526319659228767
0.0227136461448315	0.0542802611874778
0.0227795236989893	0.0111117280346134
0.0116705788965297	0.0545514605735557
0.0457607483644388	0.00866857247645499
0.00174445056832618	0.0564759315202496
0.0129090573548429	0.044594608768272
3.94848657819869e-05	0.0522317044365239
0.035111063626247	0.0225210763581181
0.0017690193523953	0.0648770612625291
0.00296438013204538	0.07307124897063
0.0074259015097219	0.0715968504220822
0.0120375215358323	0.0714707336061697
0.0175409477693246	0.0339125237432762
0.00567415649962492	0.0786550965581339
0.0101654734171673	0.0384328153605093
0.0121024395994555	0.0727460712023338
0.00920100643028124	0.0529350227891287
0.00121900835714481	0.0825407321195358
0.000289959814565554	0.0477270980175488
0.000685559734903879	0.0614744270925729
0.00702747362012378	0.044257279152888
0.000903660215016023	0.0663998937524776
0.0238712791351633	0.0299315480895935
0.001073706532386	0.0640597242544901
0.00983334060659277	0.0480507579990706
0.0184219705106372	0.0777323619960422
0.0115512026043216	0.0278545021465825
0.00148268192897552	0.0564542186248249
0.0108634354659373	0.0460683978628097
0.00138578920287976	0.0813612148681524
0.00491532441961179	0.0643443339141045
0.000971121592602832	0.0721151823098004
0.0106786020163887	0.0588766114266554
0.00554105710819165	0.0654629926155745
0.0409457714615731	0.0346065636604383
0.002459790157875	0.0505413403763082
0.0143026300608555	0.00785288357330093
0.00612331896962693	0.0718045855781378
0.0132581715369613	0.0764953056345984
0.00130946816492338	0.0602973123613915
0.0401664209489554	0.0360431348676447
0.0262121153487171	0.0394265090124892
0.0276802920806832	0.0104233959808105
0.020265598961188	0.0737824282610344
0.019936731078892	0.0653249500805348
0.00708146013781405	0.0395481394871559
0.021072983039797	0.0101851256665662
0.00836034426208233	0.0736034928588025
0.00413259184002165	0.0557524750674117
0.0115227172203771	0.0806690317950897
0.00197894285414618	0.0764098318765193
0.00698350335317479	0.0443950883887702
0.000485043527429492	0.0689019551479233
0.0214217972927415	0.00331708074962505
0.000273277353815334	0.0530759542157345
0.0232331833273561	0.0398376519824511
0.0140752067978519	0.0664997705070744
0.0642717524264789	0.0265878666706421
0.000735898364425646	0.0679938390603142
0.0122058514571946	0.0169797093948242
0.00100262407057018	0.0692254409920596
0.0121313343012848	0.0846125759421684
0.00578650277196457	0.0643024813384075
0.0102384041878174	0.00357688714861156
0.0120453266758304	0.0804532887570362
0.00225259962950176	0.0760691905325629
0.00426554701443528	0.0424804832174704
0.0247927367361666	0.00669362319164576
0.00319800345890464	0.0823696477802159
0.00393368453795631	0.0473398101197221
0.060432889263938	0.00576805298413399
0.00842979193341188	0.0779473965391231
0.0306429720375837	0.100352176581844
8.45426041118096e-05	0.0698887803199072
0.0165531744959466	0.0171142524454162
0.0143261174360675	0.0572097788626779
0.0358779231381003	0.00908354888396199
0.0157226657187271	0.057175254049847
0.00852265013263207	0.0728116446391578
0.000363885963916621	0.0636685463654589
0.000483264578254424	0.0728023099814606
0.0275923838841421	0.0246339235465983
0.00166115743046306	0.0599743965777391
0.00100675802599687	0.0440897992974457
0.00104416008395954	0.0678231711915107
0.00997142715455003	0.0580473983794115
0.0152233708101336	0.0597586398067585
0.0210311321073153	0.0447873047753805
0.00219416144087406	0.0630028962438012
0.015732234371411	0.0460684345394239
0.0116947254734131	0.0913235761367755
0.0119639467665897	0.0611695707839085
0.0031090522660887	0.0650914589491274
0.0219574551711648	0.0369552991481383
0.00156226497103552	0.072420962557604
0.00270463264987642	0.0766581178428511
0.00284612269632272	0.0741430822855926
0.00882954073218876	0.0616390855141592
0.000324855561352807	0.0713843465206957
0.0138904470936078	0.000703450453286378
0.00502205521476172	0.0584620094626589
0.00677632409856231	0.0868149238984001
0.0168911985683573	0.0264177615200763
0.00443493548318199	0.0606535923704921
0.00840999445214268	0.00750989265155213
0.049029408290351	0.000421255561396583
0.00470481614610093	0.0670038575556401
0.0191256742141559	0.00937319118818048
0.00670198508230797	0.0381611275743394
0.0122124116600256	0.0267708163329944
0.0111065517520839	0.0772019609680675
0.0707901792463221	0.00276048135209766
0.0152785116162956	0.075607477127482
0.0121119001016109	0.0699208404102926
0.000287889961641076	0.0818957465638454
0.00637168554816825	0.0893018203575564
0.0217473465260635	0.00590944161916468
0.00484118405765056	0.0438859579406132
0.0206456770540111	0.00626236210734328
0.0104863549064173	0.079876375704663
0.0123380845126155	0.0482061524187613
0.00782318877116152	0.0641673325158149
0.0116396671121489	0.049744571802098
0.0108309448541415	0.0676082905151223
0.00744259501622946	0.0741206314604021
0.00195084616771273	0.0665857482987237
0.0136681767965344	0.0744852538227668
0.00733241532138485	0.0199948845609868
0.00576501052106395	0.0614152428315839
0.0130400517557414	0.0580444238900119
0.00235456988653882	0.0584302048464878
0.0196853030717242	0.0244964194037611
0.0116102413922147	0.0635220826854261
0.00522317616824735	0.0764536973819206
0.00160943222273115	0.0490213287001442
0.0170917492414903	0.0344687186623127
0.000139630148631156	0.0678666804827972
0.0391811512023928	0.0158495908446142
0.00254052411458258	0.0831721780498845
0.00560209105278317	0.0769429906938993
0.000600879746158019	0.066511622193952
0.0216086526802293	0.0336479098064157
0.0080180155172886	0.0792109687516849
0.000520027783700808	0.0634540642097577
0.0696074718207098	0.0322082387931778
0.00213643531463149	0.0677514481066896
0.00959871225383534	0.0762440524603445
0.00268938299006562	0.0541708110081332
0.0347080422475221	0.018690467484868
0.0121765285030384	0.063348660348301
0.00744923000395224	0.0685545406902314
0.0280602514757899	0.0160513059368193
0.000590926006293231	0.0839031833843937
0.00167392296415863	0.0562277091326655
0.0394488065551324	0.00682915862723553
0.00176174787815119	0.0712832595799466
0.0111045948010246	0.0479664401721053
0.0288587404063832	0.00384178225192967
0.0112376219459499	0.0495573623338851
0.0098123514414883	0.029466006777427
0.0233493418132923	0.0376436943729366
0.00215938827805688	0.0809028841142883
0.00493517395226495	0.065952084407407
0.0297349089157547	0.00308557517125443
0.000331209849863957	0.0635270533386056
0.0196366463900146	0.00401470962028813
0.00570086987422291	0.0669272533459999
0.00604195375648292	0.0428920203504674
0.0120357488010149	0.0573847729667488
0.0100877246683639	0.0137252833934033
0.00223511045592919	0.0622912393337717
0.00968668898652669	0.0769870743786737
0.00114053086014721	0.0495692142839609
0.0489432892131585	0.00722213314340547
0.00639862190067406	0.0670214657827176
0.035356577429078	0.00985830990812401
0.0121610525298289	0.0348918984171421
0.00748384559418121	0.0573017117324201
0.0021298831116916	0.0787854367489067
0.035802228006062	0.0294981800034027
0.022401976644306	0.0617827926279373
0.0145724765219923	0.0644704938175775
4.29529069319e-05	0.0548986765797613
0.00997127033484316	0.0561239508125972
0.00960453345693958	0.046088177669444
0.0116386091431408	0.0884299812434134
0.00317112177066327	0.0760735172067632
0.0114810546855963	0.0518484398854793
0.00741487683370771	0.0540608121354811
0.0306401286238711	0.00473216321261842
0.00231394952899732	0.0599073717887787
0.000671267848227948	0.068611836774482
0.00733953053942562	0.0235806389508666
0.0326742618342538	0.0648163274325926
0.0373835667182344	0.0119028895714746
0.0134425094402942	0.0569228314298577
0.0129081924977818	0.0178574204025425
0.00709678059455303	0.0382737391988557
0.0142322768151122	0.0611065730990755
0.000211169494593732	0.0675210870565732
0.00325469759230456	0.0799989603672736
0.0133624850458022	0.0690063047969243
0.0178565323449382	0.015885597240318
0.0032732405023678	0.0603321623108875
0.0132374146221653	0.0687076326290815
0.00696482627226454	0.0519251903023994
0.0130012958830508	0.00278774600579428
0.0101543908060941	0.047999424523296
0.0142577758543401	0.0137981569365133
0.0233754488933147	0.048215067975198
0.00894295536620148	0.0615664392550645
0.045132424637363	0.030511112204611
0.00657300335239076	0.0743364887677408
0.000578869417861703	0.0386911732755969
0.117783150330952	0.0296432551233987
0.0157465683141694	0.0512251870581963
0.0151098559456409	0.0126671941998876
0.00400174604622921	0.0399963134503248
0.00503642295845648	0.0592391686173724
0.0126117472922391	0.0532457079112746
0.0172423867185708	0.0542667716060746
0.0109099206197313	0.0763989144582329
0.020327449608692	0.0155085952104407
0.00609917944733608	0.069646534165645
0.0507224229018488	0.070371686593844
0.0180472537350204	0.0209774532106948
0.000980383814815654	0.0759417121033237
0.00460885167571084	0.0779594602482991
0.000381378826945185	0.055005401195535
0.00679886655033355	0.027069346025479
0.00154045272998484	0.0545287347706094
0.0104480745567916	0.00315676026993715
0.0010772597735092	0.0686169277405267
0.0337200941240557	0.00652175897893841
0.00365515639028609	0.0511685232218754
0.00271986607432101	0.0497251199987833
0.00150069608199367	0.0674553079155067
0.00439482179080392	0.0404001147560229
0.000487002496394629	0.0409846144367787
0.0216373290853401	0.0439170784895766
0.00342101477394975	0.0759280505542684
0.00333368590006359	0.073997793910275
0.00874756343280603	0.0769817122531399
0.00566444740029738	0.0398685476039892
0.112920943830252	0.0256456006079645
0.00819888647484387	0.0625085604908908
0.00134124171240309	0.056031298378581
0.00236509226510145	0.071746050993485
0.00180514039892871	0.0508885680437208
0.0412453527486971	0.00261291611248739
0.00639311836202743	0.0322099140173235
0.00779506734709799	0.0544821275598966
0.0370534667650395	0.0120652297147199
0.000857546508736856	0.065151086822398
0.000342351923419246	0.0617666894390319
0.00996227344294578	0.00152220495461143
0.00130603569302689	0.0718022711635165
0.0158043745466835	0.00511337395794312
0.0112719048822079	0.0745195840579089
0.0398161345140861	0.0168269034445227
0.020876977173507	0.0535331192394298
0.0171876060935021	0.0619827933153409
0.0122245886079786	0.0358640225656724
0.0024281698236702	0.0546890781703955
0.0102877779415683	0.0610433554891117
0.00144410187202171	0.046917163417645
0.00948582233286175	0.0703923510869371
9.29493590092298e-05	0.0570278481725636
0.0112293138099771	0.0201253720698384
0.00997076941937389	0.0794213988499113
0.108265424189729	0.0896252096187544
0.0115865330366961	0.0540395370285477
0.00517608701683465	0.0738389113649201
0.0171358820018051	0.0676707453011675
0.00666411442599379	0.0390887105836968
0.0337239380939067	0.0393133860315028
0.00745631779870004	0.0524091940684572
0.00895354560941808	0.0531823487809589
0.00741466327540341	0.0488430002163072
0.0182483809713025	0.0439074878398792
0.0072009765243645	0.0739480980409185
0.00890780997626573	0.0410661086517408
0.00458190629257051	0.072143896113827
0.00272752174173376	0.0675654411917174
0.00803097848958565	0.0566690399009156
0.0102302864221603	0.0587055841160651
0.00694971305669012	0.0508835248112353
0.0143867109969059	0.0531113689370858
0.00271327915087457	0.0691478135766382
0.0225023338155873	0.0634611336330988
0.000858989235449498	0.0509058057579723
0.0147117116166728	0.0384701326696349
0.0151328610206353	0.0212617951518596
0.00323198193316061	0.0564540802121637
0.0082960738952904	0.0490661453852208
0.00899363159000596	0.0800122577439282
0.00098988959046745	0.0338139165462211
0.00334950507452478	0.0611554054269613
0.00524768417781647	0.0377881696235099
0.00384620097522746	0.0843409305937516
0.0205562559054571	0.0123574680313119
0.00074532708035771	0.0637905677195235
0.000708804564685415	0.0785787429563452
0.00234458198730821	0.0579694148488946
0.0081248749167283	0.0323637678552908
0.00159730699992524	0.0611741167686579
0.0292046244453031	0.0454874316402369
0.00937003803577308	0.0588001573201639
0.000567561596139719	0.0775953084873538
0.00425474065038205	0.0625321066353764
0.028440271363425	0.00374361584595043
0.00861881182253301	0.0537815750743097
0.0059730046463393	0.060400433910472
0.00598497551220537	0.0560078421398888
0.0241278240509758	0.0237649966578524
0.00525497153648914	0.0483719947684861
0.00715066954128375	0.0636285383479619
0.0124248673595064	0.0517502430610693
0.0139509526047479	0.054048090635163
0.0358255823732135	0.00508203996101578
0.00501262657934065	0.0638390828508736
0.0158903709370434	0.0118183602689835
0.0019056543632648	0.0540661860144705
0.0061885444620693	0.0155242057662592
0.00413149466430424	0.0768227856876249
0.0161994249324723	0.0339788956903794
0.00032487651070427	0.0556963404253349
0.0286332896980294	0.00015274887654167
0.00364852329042664	0.0316809583562526
0.00351490033751949	0.0517215256180016
0.0105285408346786	0.064328851739567
0.0108155157179107	0.00976447035387838
0.0030565654261226	0.082047546372887
0.0140497562936449	0.0444972090142456
0.000225915463469808	0.0722945865143592
0.0093450184620273	0.0289264931284033
0.0116806395193256	0.0299234253906814
0.0258031107490467	0.0534078605226181
0.00855509327131176	0.0474667272806171
0.0056473022380915	0.07591103002163
0.0157071835195624	0.0216891948080948
0.00288743878365517	0.0826056943870681
0.00943588242285727	0.0565906329771351
0.0192425110514778	0.041559592739495
0.0420481114745749	0.00422042510888871
0.00299707948103089	0.063210211893146
0.00841051354281927	0.0628307502609925
0.0116202203807787	0.0635018849549319
0.000715837929065174	0.0374398635146612
0.00974447249290131	0.0383763626082919
0.00604064999871851	0.0681476013634846
0.0140605400019121	0.0686015888176084
0.00717200016124989	0.0303124510112272
0.00966283232036037	0.0512667450300989
0.000968156461628714	0.0732773690251894
0.00888348608366157	0.0704690236227088
0.000900311195877414	0.0603322505112956
0.0110949218077699	0.0630515824858941
0.000728413093422504	0.0585390007117806
0.000786905177025209	0.0767768785385832
0.0143576148541062	0.0296396340445103
0.00594786366949249	0.0594426959898849
0.0126021469280356	0.068033317815674
0.00125637209656687	0.0576040536792646
0.00615714980038412	0.0578850337850334
0.00489951205664901	0.0635639624965331
0.00929525534907518	0.0429897010038312
0.00285984827935566	0.0627919835252339
0.00214767570936203	0.0784439744962599
0.00018005688152603	0.0484872300775141
0.00987749142738767	0.0428580188114656
0.00249667625719288	0.0633165862310814
0.00918938509693777	0.0635112851147772
0.00793875353836655	0.0289431066042958
0.0011203154004666	0.0836400793038428
0.00299207177942905	0.0372440540187393
0.00520584962851789	0.0677814490410708
0.0153746070831416	0.0571840232869309
0.000419981777145944	0.0600990591721068
0.00706757886109513	0.0488647868579411
0.0347107040209898	0.00542382408248862
0.0035111863604921	0.0538454387790309
0.00429834230969028	0.0451477684478533
0.00462103160012183	0.0324006775208802
0.0100265323399676	0.0631937284001716
0.0185182032375274	0.0199108844285133
0.0111227666890975	0.0556249360625548
0.00883979704005584	0.0343069533856775
0.0471077386353564	0.000330820562699687
0.00246003387296379	0.0506980604208975
0.00104606757577828	0.0519477482663306
0.00659656498531298	0.0541407112040611
0.0144824528350577	0.0123726246006934
0.0112028389650767	0.0694056324826165
0.00586050153600644	0.0542693887949946
0.005517264705985	0.0651273563595522
0.0115945928977241	0.0430526488408425
0.00116741840059851	0.0508511889625997
0.00643417667457311	0.0207651331286284
0.00547911033354309	0.068099770648307
0.00382427803274943	0.0485835494039866
0.00217406500865585	0.0659471052193038
0.00120399646136154	0.0648043506368981
0.00798769970169985	0.0639162939430906
0.000381176172308292	0.0675594157870057
0.0379050470246375	0.00749716108884104
0.00916269142003877	0.0581753026394554
0.00224949229530551	0.0572946010432049
0.0201975246481606	0.0197069495908742
0.000347025668418992	0.0626566593128997
0.0140421956154712	0.0504651619355384
0.00735858910576194	0.036661478452898
0.0116444965775533	0.0353329642710941
0.00499535541594931	0.0387334835813362
0.00527053974946624	0.0603045427083865
0.0215769013766069	0.0101062361184575
0.110734697529859	0.107951617587807
0.0184095737826827	0.0701662336526231
0.00860908168419262	0.0509793421429425
0.0141079634650683	0.0556856922836883
0.000550645202977807	0.0487460357735281
0.00240505911508666	0.0611607930579536
0.0155293510187636	0.0571027391154394
0.000242352954917772	0.0766444058004243
9.90310379506512e-05	0.0452912359880283
0.0151776260797966	0.00347125920704795
0.0111070958907079	0.0396169086091458
0.0264782600849244	0.0258606365876744
0.00255240811360254	0.0521953573470206
0.00913915417310404	0.0671726329480442
0.00440629171999807	0.0506457705707424
0.000950926489498823	0.0506210269371214
0.00411456383677638	0.0724040224463046
0.0124145772020178	0.0882611066503625
0.00528423681457767	0.0365622579356847
0.0125677470978368	0.0502174894508317
0.0110875468725221	0.0422770475841369
0.00166952306513407	0.0484525854085095
0.00870680241748947	0.0350762144978301
0.00838846871665168	0.0480358886544465
0.0139921943797581	0.00508563845763107
0.00024068475989929	0.0436317365591957
0.00836967265125241	0.0174740059834983
0.0105541191265914	0.0632593729712169
0.0156074958919281	0.00948519811735024
0.0109586387056098	0.0711208545023061
0.00353606119294362	0.0772885694095135
0.0100162532656376	0.0640177408670096
0.000115132612321122	0.0512670038626741
0.00687767487424648	0.0434782870399965
0.00118978378523314	0.0682126136672228
0.00614660301414676	0.0457701656548572
0.0480889068763827	0.0526617776881875
0.00796130030677239	0.0330323356192973
0.00588540585367437	0.0654568573301482
0.0134698526537603	0.0150958947969861
0.00988984094121558	0.0610427754691898
0.0241534820221487	0.00303245954994465
0.053824450201729	0.0546702086998826
0.000851514442000112	0.0515329395130947
0.00479501435078279	0.0382030648378946
0.00779603437722684	0.0322486805128872
0.0161475685886493	0.00106208596869304
0.00634360418694481	0.0651056712125927
0.0773001422091096	0.0335574985408762
0.000231975754326299	0.0577581497875767
0.0492165985688839	0.0603506434506249
0.000150235395485763	0.0542937325906465
0.00692496558671035	7.63484851123154e-05
0.00703800193222894	0.0761512408646264
0.00824192824664535	0.0395614162806842
0.00718142424606799	0.0803871352443781
0.00618883375383598	0.0671962590852098
0.0189673273367061	0.0104296737572367
0.00742737055622176	0.073802143888069
0.0014807414417673	0.0580899137490408
0.00909478480219945	0.0674454788602907
0.00277146201918292	0.0415681821056678
0.00697823344770281	0.0545022228358913
0.0148569137280731	0.0501015612005786
0.0454131512331626	0.0421636895755515
0.00522590300770767	0.0418228414734488
0.0597679469307178	0.00529741945327798
0.00257694470365473	0.0565023268312677
0.00209363345782158	0.079527488212624
0.0206109825893243	0.000745859921447208
0.00702626299905001	0.0726221216402379
0.000387843302280336	0.0518464386233285
0.0128403333139753	0.0170199176915876
7.68580401046038e-05	0.0541478044616915
0.0161147057758236	0.00243582775620588
0.00803988730017022	0.0178152836870296
0.00259367069865467	0.0604345348215306
0.00414747783959732	0.0492371387202625
0.00297759537784422	0.0618832491502881
0.00559522100413692	0.0739630202987864
0.0103405104007813	0.000756538669327802
0.0799494449760034	0.0466230824576974
0.00360388205264995	0.0417860303462939
0.00794242689309649	0.0561296882394846
0.00777789263352946	0.0100867988186754
0.000162953902530344	0.0597457401034363
0.0282606620038584	0.0296722981345452
0.00451245015564407	0.069673947855007
0.0334801964251048	0.0348622790686159
0.00881699561361563	0.0648287303395149
0.00124041665937205	0.0507630525753534
0.0126283997039613	0.00467831218475122
0.00571171606482792	0.0581264877772766
0.00563351420429712	0.043638598477823
0.000693122375061931	0.0382142790299245
0.010332893294058	0.0438409586993167
0.0194130888613737	0.0495165302244096
0.000114211450367532	0.054848159572243
0.0072528391879373	0.0337523282050829
0.00618770060314736	0.0404762068697518
0.000510935261741101	0.0392668819467073
0.0470976674296613	0.0189808845460279
0.00643353008512434	0.0654485525293359
0.00577712282124426	0.0463547605756656
0.00331662930374072	0.0627237866914184
0.00368211273619843	0.0442608729072736
