WID-BC-index	immune cell proportion	type
-1.07671996889596	0.110568755928999	Breast cancer
-1.30490037258557	0.0539056522527364	Control
-1.35393430283201	0.0238375458937614	Control
-1.56640086047318	0.280045170884144	Control
-1.00394698371952	0.0321277771691463	Breast cancer
-1.16940619513507	0.315772006841596	Control
-1.39110740489677	0.271841078960836	Breast cancer
-1.12884189777901	0.355024588199717	Breast cancer
-1.4929748774343	0.141439708357082	Control
-1.90746915854506	0.0566198998429928	Control
-1.63913977838388	0.0892615406430557	Control
-1.46358140469784	0.0668110311829676	Control
-1.69012253326346	0.222098333488461	Control
-0.698298823722113	0.349974397607425	Control
-0.68545128962976	0.544485468854565	Control
-0.319708637640511	0.471226224154606	Breast cancer
-0.900138275135	0.0746513446936368	Breast cancer
-0.856177199011299	0.343475134913371	Control
-1.10918774688738	0.308048835921211	Control
-1.36712850479046	0.0237743593781073	Breast cancer
-1.60209107349827	0.257218550547332	Breast cancer
-1.97807625095386	0.316757954696269	Control
-1.09255407639232	0.435977067837952	Control
-1.27362182083312	0.246838393883467	Control
-1.49441133351456	0.128041983936594	Control
-1.45273007827067	0.199029012520067	Control
-1.71211681745693	0.0458573903054711	Control
-0.730702977727034	0.399569331393194	Breast cancer
-1.54502727782002	0.04815966400404	Breast cancer
-1.99095066715222	0.00502029175643662	Breast cancer
-1.16518562577551	0.0221116496726931	Control
-0.981862260363042	0.389051177223643	Control
-1.17675533037298	0.0235767099942172	Breast cancer
-0.930032308889548	0.149518056263122	Breast cancer
-0.771996875000396	0.495362141244377	Control
-1.89533332207315	0.00756689791898249	Control
-1.48065784500239	0.136298866039562	Breast cancer
-1.57627250598682	0.335686199615964	Control
-0.980306034240735	0.411378910045325	Control
-1.0874391455456	0.334088983367684	Breast cancer
-1.11338803746969	0.15796942198914	Breast cancer
-2.04812362135491	0.121872838772643	Control
-0.337505034867953	0.544892690304533	Breast cancer
-1.14147910483802	0.379499402150027	Control
-1.2290335240485	0.0266111652272336	Breast cancer
-1.41770356428918	0.0566308979138574	Control
-1.26729791820252	0.212341778036498	Control
-1.24297096597835	0.0575119412880295	Breast cancer
-1.22533601706159	0.0529012733517791	Control
-1.04310026652643	0.267576940182526	Breast cancer
-1.23975230900419	0.331100630366186	Control
-1.08286116284292	0.238239471637676	Breast cancer
-0.848774326302183	0.0604758260585963	Breast cancer
-1.97397555805363	0.117549007322448	Control
-1.57970435463847	0	Control
-0.919586047232579	0.185685357006962	Breast cancer
