WID-BC-index	immune cell proportion	type
-0.551457077472062	0.767159196173735	Control
-0.398622149654517	0.689478471287448	Control
0.803593729859852	0.800902207506984	Breast cancer
-0.795292596910349	0.796400304737853	Control
-0.851725895120242	0.423398425023931	Breast cancer
0.849976810040548	0.00900227603186464	Breast cancer
0.59211238498691	0.514428503973735	Control
0.833894368079361	0.663213859600627	Breast cancer
-0.642917591935392	0.858819988933124	Control
0.138586054869095	0.656697478980416	Control
-0.104651007001954	0.540450819838359	Breast cancer
-0.466055360919239	0.191326674144292	Control
-1.10122167967889	0.214589254548353	Breast cancer
0.750888131387621	0.0434584652062682	Control
0.959610975601036	0.593921334016383	Breast cancer
-0.311249637899732	0.052344840428856	Control
0.62588595514472	0	Breast cancer
0.733611924741499	0.832149642387732	Breast cancer
-0.114311793353751	0.541096865297743	Control
0.0103727848017173	0.872962089374827	Control
-0.20720478949541	0.477357839431264	Control
-0.372585774865282	0.396560566244015	Control
0.956661240014256	0.783053959235122	Breast cancer
0.840944523623338	0.246415167158924	Breast cancer
-0.855469961760492	0.239106651756826	Control
0.107678464452699	0.709494366712564	Breast cancer
-0.342367474771833	0.845870301260936	Control
0.474329592474126	0.825930559286667	Breast cancer
-3.20307984749895	0.0569397253818015	Control
-0.0255190732197846	0	Control
0.560853082223194	0.701790193814387	Breast cancer
-0.908924543950294	0.876279035162668	Control
0.698357232254714	0.00438794719182029	Breast cancer
-1.0830840215806	0.102143170107275	Breast cancer
0.339754007048626	0.913415731682025	Control
0.345391260748126	0.515034528331691	Control
0.515124109546098	0.107781858326549	Breast cancer
-1.21782044504109	0	Control
0.548658471727455	0.0198344731099952	Breast cancer
-0.660832561367484	0.54558700791916	Control
0.0658583277223205	0.0723945232256232	Breast cancer
-0.249659732063969	0.902536064652203	Control
-0.0154009710933118	0.387383656923897	Breast cancer
-1.42092226794368	0.24466150841171	Control
0.615980018047353	0.75839413597244	Breast cancer
0.123844774156906	0.484098885513504	Control
-0.135074818658089	0.925648315514514	Breast cancer
0.773912843671425	0.827709645278481	Breast cancer
-0.309003689103518	0.88984989771716	Control
0.845075413348492	0.800004823216253	Breast cancer
0.314246956615944	0.616081721122677	Control
0.332401032791794	0	Control
0.293047901756276	0.319974880199613	Breast cancer
0.668485440541636	0.556185899260977	Breast cancer
0.889998521956703	0.767252065439834	Breast cancer
0.0838969806126838	0.537402389131717	Control
-0.487248895994164	0.162944118912706	Control
0.332494543683824	0.658468295350099	Breast cancer
0.979337893587623	0.130382383911048	Control
-0.170154816601014	0.660306825432565	Breast cancer
-0.475234988220919	0.730714003847773	Control
1.08377399971478	0.737237174600749	Breast cancer
-0.711138076102777	0.870296687478237	Control
0.589150579010559	0.881213060052726	Breast cancer
-0.786209949350464	0.545801867801113	Control
0.512058276816422	0.617771790096082	Breast cancer
-0.888319209259952	0.581811351971555	Control
-0.0846463731895947	0.207595416795098	Breast cancer
0.427977509170012	0.284536394217018	Control
0.0661259652569948	0	Control
0.600328411281881	0.517368742176825	Breast cancer
0.175352347239446	0.755890144083255	Control
-0.831182910711615	0.875015809898917	Control
0.325308097060911	0.335483829320912	Breast cancer
-0.11656251504656	0.156003931646567	Control
0.671038232062924	0.425742026592327	Breast cancer
0.422483368846872	0.301221708050304	Breast cancer
-1.15376654879521	0.334686180373869	Control
1.12647906421686	0.178427313102184	Breast cancer
-0.567192254472701	0.226398864349364	Control
0.157388383841221	0.555772065083093	Breast cancer
0.0665636970084218	0.592930809136948	Control
1.61763729440295	0.210692014584072	Breast cancer
-0.13800038235082	0.672602122627413	Control
0.390125308969872	0.00398914385103435	Breast cancer
0.321214382384026	0.435958507208911	Breast cancer
0.0650335173664305	0	Control
0.187290063356945	0.480813214356464	Breast cancer
-0.845599280872244	0.574497723651708	Control
0.789639962407093	0.166137691228478	Breast cancer
0.0213301928744247	0	Control
-0.0129174363737295	0	Control
-0.579394927879378	0.119111036286735	Control
-0.932420382706986	0.331481662378283	Control
0.0538658712391623	0.0837979728598068	Control
-0.465062442911229	0.473461061281189	Control
-0.726797375018911	0.610077790749672	Control
